Day,o3_AQI,f0_,f1_,f2_,f3_,f4_,f5_,f6_
1990-01-01,,55.32694063926938,8.958904109589037,23.465753424657535,97.84474885844752,North Dakota,Mercer,Beulah
1990-01-02,,82.12951541850222,11.48898678414097,22.149779735682824,92.41409691629958,North Dakota,Mercer,Beulah
1990-01-03,,110.91774891774894,12.277056277056273,22.649350649350648,94.48051948051948,North Dakota,Mercer,Beulah
1990-01-04,,111.66737288135593,10.72457627118644,22.711864406779682,94.7245762711864,North Dakota,Mercer,Beulah
1990-01-05,,140.56808510638294,13.11489361702127,23.106382978723406,96.36595744680852,North Dakota,Mercer,Beulah
1990-01-06,,116.24978354978356,12.69264069264069,23.614718614718598,98.45887445887439,North Dakota,Mercer,Beulah
1990-01-07,,109.64248927038633,12.304721030042913,23.3304721030043,97.2789699570816,North Dakota,Mercer,Beulah
1990-01-08,,143.8646808510638,9.29361702127659,22.970212765957445,95.77872340425536,North Dakota,Mercer,Beulah
1990-01-09,,113.77848101265828,10.957805907172993,22.523206751054854,93.95358649789033,North Dakota,Mercer,Beulah
1990-01-10,,121.74075630252095,11.890756302521009,22.71008403361344,94.72689075630251,North Dakota,Mercer,Beulah
1990-01-11,,91.9203319502075,8.834024896265575,22.601659751037342,94.27385892116179,North Dakota,Mercer,Beulah
1990-01-12,,55.64876033057851,10.884297520661155,23.049586776859503,96.11983471074385,North Dakota,Mercer,Beulah
1990-01-13,,55.869456066945624,12.150627615062765,23.514644351464437,98.03347280334727,North Dakota,Mercer,Beulah
1990-01-14,,58.07489539748952,12.17154811715481,23.485355648535574,97.93305439330543,North Dakota,Mercer,Beulah
1990-01-15,,108.65020920502091,13.133891213389123,23.384937238493723,97.48953974895399,North Dakota,Mercer,Beulah
1990-01-16,,136.61645569620254,10.523206751054856,22.75949367088608,94.91561181434594,North Dakota,Mercer,Beulah
1990-01-17,,119.94791666666664,10.6,22.429166666666664,93.54166666666663,North Dakota,Mercer,Beulah
1990-01-18,,55.45541666666667,12.229166666666663,22.779166666666676,95.00416666666668,North Dakota,Mercer,Beulah
1990-01-19,,69.33801652892558,12.066115702479335,22.863636363636363,95.33884297520665,North Dakota,Mercer,Beulah
1990-01-20,,70.6045833333333,13.712499999999993,23.566666666666666,98.25416666666666,North Dakota,Mercer,Beulah
1990-01-21,,64.17447698744769,10.598326359832631,23.364016736401677,97.41422594142266,North Dakota,Mercer,Beulah
1990-01-22,,138.3698347107438,13.785123966942152,22.71900826446281,94.7396694214876,North Dakota,Mercer,Beulah
1990-01-23,,149.58801652892555,9.227272727272734,22.73553719008264,94.81404958677687,North Dakota,Mercer,Beulah
1990-01-24,,113.70330578512399,13.123966942148764,22.739669421487584,94.83884297520667,North Dakota,Mercer,Beulah
1990-01-25,,106.94107883817433,11.568464730290462,22.385892116182585,93.37344398340248,North Dakota,Mercer,Beulah
1990-01-26,,93.73054393305435,9.949790794979089,22.924686192468627,95.59832635983257,North Dakota,Mercer,Beulah
1990-01-27,,54.35974576271186,11.055084745762707,23.52966101694915,98.09322033898303,North Dakota,Mercer,Beulah
1990-01-28,,52.06452991452992,12.072649572649572,23.54700854700856,98.18803418803424,North Dakota,Mercer,Beulah
1990-01-29,,111.60882352941177,10.638655462184875,22.466386554621863,93.70588235294115,North Dakota,Mercer,Beulah
1990-01-30,,100.88401639344262,13.282786885245901,22.39344262295082,93.40983606557376,North Dakota,Mercer,Beulah
1990-01-31,,142.85040650406506,8.735772357723576,22.650406504065046,94.46747967479679,North Dakota,Mercer,Beulah
1990-02-01,,101.24593495934957,8.947154471544714,22.699186991869915,94.67479674796748,North Dakota,Mercer,Beulah
1990-02-02,,88.53360655737713,11.528688524590162,23.168032786885245,96.61065573770495,North Dakota,Mercer,Beulah
1990-02-03,,67.27991803278688,11.29508196721312,23.536885245901637,98.13524590163932,North Dakota,Mercer,Beulah
1990-02-04,,60.45819672131147,11.971311475409832,23.23360655737706,96.87704918032792,North Dakota,Mercer,Beulah
1990-02-05,,84.8947154471544,11.979674796747968,22.65447154471543,94.46341463414637,North Dakota,Mercer,Beulah
1990-02-06,,128.92653061224485,12.530612244897956,22.50612244897959,93.8489795918367,North Dakota,Mercer,Beulah
1990-02-07,,130.11810699588477,9.469135802469138,22.716049382716026,94.7613168724279,North Dakota,Mercer,Beulah
1990-02-08,,109.63755102040814,9.787755102040814,22.73061224489796,94.79591836734694,North Dakota,Mercer,Beulah
1990-02-09,,73.7680327868852,11.340163934426231,22.905737704918046,95.5368852459016,North Dakota,Mercer,Beulah
1990-02-10,,76.19462809917354,14.12396694214876,23.347107438016536,97.33884297520663,North Dakota,Mercer,Beulah
1990-02-11,,97.4004132231405,11.809917355371903,23.44628099173553,97.77272727272725,North Dakota,Mercer,Beulah
1990-02-12,,125.94837398373978,8.658536585365853,22.959349593495926,95.74796747967477,North Dakota,Mercer,Beulah
1990-02-13,,57.83414634146342,7.6951219512195115,22.58943089430894,94.23170731707317,North Dakota,Mercer,Beulah
1990-02-14,,46.016803278688506,12.168032786885243,22.647540983606547,94.47540983606555,North Dakota,Mercer,Beulah
1990-02-15,,62.80897959183677,12.073469387755102,22.518367346938778,93.91020408163266,North Dakota,Mercer,Beulah
1990-02-16,,68.86099585062234,11.336099585062238,22.875518672199174,95.39004149377591,North Dakota,Mercer,Beulah
1990-02-17,,42.12092050209205,9.690376569037657,23.364016736401673,97.41841004184103,North Dakota,Mercer,Beulah
1990-02-18,,32.66793248945149,11.578059071729959,23.472573839662445,97.87341772151898,North Dakota,Mercer,Beulah
