air/hap_daily_summary.o3_AQI,air/hap_daily_summary.f0_,air/hap_daily_summary.f1_,air/hap_daily_summary.f2_,air/hap_daily_summary.f3_,air/hap_daily_summary.f4_,air/hap_daily_summary.f5_,air/hap_daily_summary.f6_,Day
,2.3542559493670887,5.68354430379747,12.050632911392409,97.59493670886076,Connecticut,Hartford,East Hartford,2003-08-23
,1.9853878082191787,12.05479452054794,10.753424657534246,97.26027397260276,Illinois,Cook,Northbrook,2009-03-31
,1.304655813953489,5.837209302325581,12.511627906976749,94.0,Texas,El Paso,El Paso,2019-09-22
,3.829468421052632,14.605263157894736,18.34210526315789,91.8421052631579,California,Alameda,Livermore,2013-04-11
,2.909045945945945,11.945945945945946,11.216216216216216,96.10810810810813,Texas,El Paso,El Paso,2019-10-29
,1.4560931168831164,2.597402597402597,6.12987012987013,96.57142857142856,Illinois,Cook,Northbrook,2004-04-16
,0.2213781592787375,0.1487603305785133,1.4387678437265246,99.87978963185584,Vermont,Chittenden,Burlington,2008-10-30
,0.00375,0.0,1.0,100.0,Colorado,Denver,Denver,1991-03-22
,3.4958894202898545,7.536231884057972,5.942028985507246,83.99999999999999,Michigan,Wayne,Detroit,2001-10-15
,1.8986267716535423,7.173228346456694,10.724409448818896,82.07086614173227,California,Alameda,Livermore,2011-08-26
,0.5259146862844596,0.3717233214950106,1.1456113647894506,99.69913749365828,California,Fresno,Parlier,2006-09-20
,3.5045,0.0,1.0,100.0,Colorado,Eagle,Minturn,1990-09-06
,1.132044642857143,13.92857142857143,13.714285714285715,93.26785714285712,California,Alameda,Livermore,2010-12-15
,3.954402409638554,10.915662650602409,10.168674698795186,73.8433734939759,Connecticut,Fairfield,Westport,1997-07-25
,0.304927523202913,0.4693357597816194,1.084440400363968,99.93048225659707,Illinois,Cook,Northbrook,2004-02-15
,0.057963523573201,0.110008271298594,1.2969396195202627,99.89412737799832,California,Alameda,Livermore,2018-04-11
,0.4915866071428572,1.6910714285714283,2.5249999999999995,97.54107142857144,Louisiana,Ascension,Not in a city,2021-08-11
,3.98503769230769,17.634615384615387,12.13461538461539,92.84615384615384,Vermont,Chittenden,Burlington,2008-10-08
,0.3132959621451103,0.3943217665615146,1.4668769716088317,99.53312302839122,Utah,San Juan,Not in a city,1998-01-21
,2.573144444444444,13.88888888888889,15.333333333333334,92.51851851851852,California,Alameda,Livermore,2018-10-28
,1.2555333333333334,12.374999999999996,16.666666666666664,93.58333333333331,California,Alameda,Livermore,2017-04-05
,3.848525,9.083333333333334,14.583333333333334,93.0,Texas,Dallas,Dallas,2000-01-23
,0.4060432235728567,0.7136482535774743,1.2248038159716848,99.33405139252184,Vermont,Chittenden,Burlington,2007-07-11
,2.9610805555555557,18.444444444444443,10.694444444444445,92.72222222222224,California,Alameda,Livermore,2015-05-11
,0.3447285714285714,0.0,1.0,100.0,California,San Bernardino,Trona,1993-02-23
,0.3813346495371247,0.7625165312677128,1.261666351785372,99.29453995843546,Connecticut,Fairfield,Westport,2009-07-06
,3.350721,8.96,6.220000000000002,62.77000000000002,Connecticut,Tolland,Stafford (Stafford Hollow),1996-06-10
,4.6545000000000005,5.3,6.9,95.9,Texas,El Paso,El Paso,1996-02-08
,5.332128571428571,9.904761904761903,18.57142857142857,86.76190476190476,California,Alameda,Livermore,2017-10-06
,0.2398701237686286,0.0745137661025511,1.1045718615812072,99.74286435968668,California,Alameda,Livermore,2018-10-11
,0.3523632576769026,0.0987983978638184,1.103185199313371,99.82643524699584,Indiana,Lake,Gary,2014-03-06
,1.9935359712230212,11.697841726618703,3.7913669064748174,68.19424460431655,Ohio,Ottawa,Not in a city,1998-09-10
,4.514183,10.5,17.8,93.6,Illinois,Cook,Northbrook,2007-01-23
,1.6931258620689655,3.534482758620689,9.224137931034484,96.44827586206895,California,Alameda,Livermore,2015-05-20
,5.75111111111111,10.444444444444445,21.77777777777778,90.96296296296298,Indiana,Lake,Gary,2013-02-11
,0.213471588519466,0.1125319693094628,1.096902529127593,99.72492185279904,Colorado,Denver,Denver,2021-01-16
,0.2727588166144198,0.4568965517241381,1.4561128526645788,99.14576802507834,Maine,Cumberland,Not in a city,2003-09-21
,3.2924605809128624,5.414937759336102,4.406639004149375,74.48962655601662,Connecticut,Fairfield,Westport,1996-07-23
,2.470804597701149,6.666666666666665,3.06896551724138,81.94252873563221,Maine,Cumberland,Not in a city,1994-07-12
,0.3572805284280932,0.0729096989966555,1.1275362318840574,99.70501672240796,Colorado,Denver,Denver,2019-09-06
,0.0633497435897436,0.4326923076923078,1.2051282051282053,99.65384615384612,Maine,Cumberland,Not in a city,1996-05-08
,0.7352410305236639,0.0691683001960236,1.08821058527023,99.65891907028838,Colorado,Adams,Brighton,2020-01-22
,0.6345929687500002,0.7509765625000007,1.5830078124999996,97.31738281250004,Maine,Cumberland,Not in a city,2001-09-13
,0.3279553395703395,0.458073458073458,1.0739778239778208,99.9230769230767,Illinois,Cook,Northbrook,2005-01-10
,0.959960386363636,3.7227272727272736,2.7318181818181806,92.00454545454544,Georgia,DeKalb,Not in a city,1997-07-05
,2.858168181818182,3.272727272727273,13.000000000000002,93.63636363636364,California,Alameda,Livermore,2017-12-10
,3.873636363636364,9.6969696969697,14.787878787878784,87.87878787878788,Colorado,Denver,Denver,2006-01-22
,1.446936363636363,2.490909090909092,5.4363636363636365,97.66363636363636,Colorado,Denver,Denver,2006-02-05
,0.3273491749755625,0.5925708699902246,1.1622678396871924,99.90537634408608,California,Alameda,Livermore,2011-03-10
,5.51694,11.333333333333334,19.200000000000003,80.26666666666665,Indiana,Lake,East Chicago,2021-11-29
,2.305272,7.200000000000002,12.8,93.64444444444445,California,Los Angeles,Burbank,2011-09-28
,5.0943627000000005,6.5,11.210000000000008,90.93000000000002,District Of Columbia,District of Columbia,Washington,2005-06-28
,1.681727272727273,4.454545454545452,9.333333333333334,97.09090909090912,Indiana,Marion,Indianapolis (Remainder),2004-01-03
,1.8368026315789472,5.50657894736842,8.328947368421053,96.10526315789475,California,Los Angeles,Burbank,2010-07-17
,3.1102129629629625,9.388888888888893,18.333333333333336,85.33333333333333,California,Alameda,Livermore,2011-09-04
,4.433446666666667,9.633333333333333,15.500000000000004,87.65000000000002,California,Alameda,Livermore,2010-09-24
,0.4774292870980247,0.2615265401007358,1.2582332429290983,99.23556760945348,Arizona,Pinal,Queen Valley,2012-07-26
,0.2396050712186299,0.0703142663350668,1.1191498982590988,99.79470947320804,Colorado,Denver,Denver,2016-04-24
,0.1182711419753086,0.1512345679012345,1.1574074074074074,99.7716049382716,Alabama,Lawrence,Moulton,1997-01-15
,1.2243026315789474,2.513157894736842,4.269736842105264,96.57894736842108,Colorado,Denver,Denver,2006-03-31
,1.517964912280702,4.754385964912281,7.192982456140351,92.26315789473682,Indiana,Lake,Gary,2015-01-08
,0.8223571428571428,0.0,1.0,100.0,California,Kern,Bakersfield,1992-08-17
,0.4001301985792699,0.6486922828543751,1.2021310946076866,99.54972554084628,Arizona,Pinal,Queen Valley,2010-06-25
,1.563802173913044,6.130434782608695,13.60869565217392,93.19565217391305,California,Alameda,Livermore,2018-08-28
,2.861619047619048,8.904761904761903,16.095238095238095,94.66666666666666,Texas,Harrison,Not in a city,2021-02-25
,1.1747725000000002,10.725,21.350000000000005,90.8,New Hampshire,Rockingham,Londonderry,2021-06-07
,0.1392767412587413,0.1160839160839164,1.2314685314685303,99.89370629370636,Maine,Cumberland,Not in a city,2003-05-06
,0.4615362146892653,0.1666666666666666,1.3559322033898304,99.86440677966102,Alaska,Denali ,Not in a city,1997-04-19
,1.4132900000000006,7.099999999999998,12.8,95.06666666666666,California,Alameda,Livermore,2018-04-03
,2.56846075949367,13.050632911392409,4.835443037974683,49.1139240506329,Maine,Hancock,Not in a city,1998-09-22
,2.201690322580645,5.032258064516126,6.612903225806453,95.61290322580643,Texas,Dallas,Dallas,2000-01-09
,0.4263639241846675,0.3949597628123676,1.278060144006778,99.28335451080063,Arizona,Pinal,Queen Valley,2011-07-08
,3.536174999999999,4.964285714285715,14.785714285714285,92.71428571428572,California,Alameda,Livermore,2017-10-29
,5.6404625,6.824999999999999,2.8,56.0,Illinois,DuPage,Bensenville,1995-09-14
,0.3208939614651712,0.1079822146940501,1.072835062460307,99.85983485073028,Texas,Ector,Odessa,2002-10-11
,0.2356035446685875,0.738472622478384,1.892651296829966,97.77449567723336,Connecticut,Hartford,East Hartford,2006-06-25
,0.8707567460317458,0.6402116402116403,1.5343915343915349,98.22486772486766,California,Los Angeles,Burbank,1997-10-04
,1.007275,9.6,21.250000000000004,92.2,California,Alameda,Livermore,2020-05-04
,2.723684210526315,8.789473684210527,15.947368421052632,91.89473684210526,Texas,Harris,Channelview,2020-02-20
,0.8860392156862748,3.784313725490197,7.509803921568627,97.13725490196076,Texas,El Paso,El Paso,2019-01-28
,1.388604761904762,1.0476190476190477,2.8571428571428568,98.61904761904762,Montana,Lewis and Clark,East Helena,1997-01-14
,0.2247624561403504,0.2046783625730994,1.5014619883040945,99.77339181286544,California,Alameda,Livermore,2012-11-08
,3.0043530000000005,15.241666666666667,10.150000000000004,79.02500000000003,Vermont,Chittenden,Burlington,2008-07-28
,3.256362307692307,12.384615384615378,11.375000000000004,87.3076923076923,District Of Columbia,District of Columbia,Washington,2006-06-21
,0.2910731571867792,0.077056110684089,1.143543428132206,99.803612605688,California,Alameda,Livermore,2013-05-22
,0.5146858545797923,0.7913125590179411,2.1218130311614707,97.56846081208688,Connecticut,Fairfield,Westport,2001-06-27
,0.2805704359567905,0.0542052469135804,1.0704089506172785,99.80092592592592,California,Alameda,Livermore,2018-04-20
,0.2634204477611937,0.0,1.0,100.0,Alabama,Lawrence,Moulton,1992-11-11
,0.9044642857142852,2.327380952380952,2.904761904761905,99.4047619047619,Maine,Cumberland,Not in a city,2003-05-02
,2.565315254237288,6.508474576271187,16.10169491525424,94.71186440677968,Indiana,Lake,Gary,2011-10-26
,9.21374,1.9200000000000004,6.319999999999999,95.24,Texas,El Paso,El Paso,2019-03-23
,0.5854679026217213,0.1579275905118603,1.071785268414482,99.59425717852687,Massachusetts,Essex,Lynn,1995-05-27
,0.3676899964651806,0.5425945563803468,1.1187698833510074,99.93955461293731,Illinois,Cook,Northbrook,2009-02-24
,1.642486486486486,2.3783783783783785,1.0,100.0,California,Napa,Napa,1991-01-07
,0.1588361572700297,0.2284866468842728,1.5363501483679516,99.75148367952522,California,Alameda,Livermore,2011-03-31
,0.3407524045714276,0.1714285714285711,1.1981714285714276,99.43337142857136,California,Alameda,Livermore,2015-06-05
,1.5071421311475406,3.721311475409834,5.196721311475413,91.11475409836068,Texas,Dallas,Dallas,2003-03-12
,2.072244680851064,3.382978723404255,8.191489361702125,95.31914893617022,Illinois,Cook,Northbrook,2004-12-12
,1.2205594936708857,1.1139240506329111,3.0632911392405062,98.91139240506332,Texas,Ector,Odessa,2000-02-01
,0.3748141062801933,0.518160672750042,1.1136160314904249,99.93737699051736,Illinois,Cook,Northbrook,2009-04-25
,0.2962139004975123,0.0935323383084577,1.061492537313434,99.87820895522384,Texas,Ector,Odessa,2002-10-23
,0.1850367609254492,0.2356469580119969,1.3521850899742918,99.74807197943434,California,Alameda,Livermore,2015-11-23
,3.045897435897436,17.256410256410263,5.6153846153846185,46.74358974358975,Maine,Cumberland,Not in a city,1998-09-07
,0.9366666666666666,12.583333333333334,22.0,92.0,Texas,Dallas,Dallas,2021-03-10
,0.3425047442479552,0.2508081384293599,1.0665525765354609,99.92907396843508,Texas,Dallas,Dallas,2003-03-28
,1.388452222222222,8.046296296296294,3.0092592592592604,98.63425925925928,Colorado,Denver,Denver,2005-11-08
,0.3748918084917392,0.0842067862853081,1.1250666192929502,99.80795878486389,California,Alameda,Livermore,2012-11-05
,0.3098939254503289,0.5040128410914941,1.0925628678437644,99.9184947387195,Illinois,Cook,Northbrook,2004-02-21
,2.438513636363637,2.7727272727272725,8.272727272727273,95.63636363636364,Texas,Dallas,Dallas,1998-02-08
,0.3004447485572954,0.3429513602638097,1.389942291838418,97.66941467436112,Texas,Ector,Odessa,2002-05-29
,3.893684210526316,2.350877192982456,1.3333333333333333,64.43859649122808,Colorado,Eagle,Minturn,1993-09-23
,0.4754106382978723,3.212765957446809,8.617021276595748,97.19148936170212,California,Alameda,Livermore,2020-04-22
,0.0005003900709219,0.0,1.0,100.0,Alabama,Lawrence,Moulton,1993-11-13
,1.2066865476190467,4.345238095238093,7.636904761904756,91.97619047619044,Connecticut,Fairfield,Westport,2009-06-20
,3.4592231481481472,3.2592592592592595,8.092592592592588,94.90740740740738,Vermont,Chittenden,Burlington,2007-09-28
,4.057818214285714,8.535714285714281,15.499999999999998,92.28571428571428,Indiana,Lake,Gary,2015-02-22
,0.1636205790645878,0.2160356347438754,1.4587973273942114,99.77579806978476,Vermont,Chittenden,Burlington,2008-04-27
,0.7415526315789477,0.0,1.0,100.0,Texas,Cameron,Brownsville,1994-05-24
,0.0009326779661016,0.0,1.0,100.0,Arizona,Gila,Tonto National Monument,1993-12-04
,2.1215916666666668,5.666666666666666,16.500000000000004,92.91666666666669,California,Alameda,Livermore,2020-10-22
,0.0491099443118536,0.0978520286396181,1.284009546539381,99.89180588703252,California,Alameda,Livermore,2018-04-17
,0.0528571974522292,0.0445859872611465,1.0541401273885338,99.92038216560508,Texas,Harris,Houston,1996-03-27
,3.207101694915253,5.033898305084748,9.779661016949152,96.1186440677966,Indiana,Lake,Gary,2013-12-31
,1.8596818181818184,4.409090909090909,3.772727272727273,75.9090909090909,Texas,El Paso,El Paso,1996-02-12
,14.636666666666668,14.333333333333332,11.0,79.33333333333333,Georgia,DeKalb,Not in a city,1997-03-28
,3.4453399999999994,16.036363636363635,13.672727272727276,95.2181818181818,California,Alameda,Livermore,2012-10-29
,2.942666666666666,7.366666666666665,11.966666666666663,94.79999999999998,Illinois,Cook,Northbrook,2004-11-21
,2.6977671296296286,12.907407407407408,8.00925925925926,76.48148148148148,Connecticut,Hartford,East Hartford,2003-07-31
,1.975423469387755,9.316326530612235,11.765306122448976,91.87755102040818,California,Alameda,Livermore,2013-08-31
,0.2782495156695156,0.4102564102564107,1.5982905982905982,99.77207977207976,Nevada,Elko,Not in a city,1999-12-25
,2.8211860465116274,4.023255813953487,8.813953488372093,97.02325581395344,Texas,El Paso,El Paso,2019-01-25
,0.6625142007060013,0.1848209783156835,1.1603630862329772,99.33635905194154,Indiana,Lake,Gary,2001-09-28
,0.0718443670150987,0.1974448315911732,1.348432055749128,99.67711962833911,Texas,El Paso,El Paso,2019-01-18
,1.0658,0.0,1.0,100.0,Colorado,Adams,Commerce City,1991-04-29
,2.0731833333333336,3.499999999999999,4.555555555555556,98.88888888888889,Texas,Harris,Houston,1994-11-11
,0.3703437379718733,0.7638786084381943,1.896373056994819,97.86010362694287,Connecticut,Fairfield,Westport,2007-08-19
,0.060028137178488,0.1379579111457523,1.212003117692909,99.91582229150424,California,Alameda,Livermore,2017-12-12
,0.4328987694300495,0.4909326424870471,1.1938147668393786,99.55634715025896,District Of Columbia,District of Columbia,Washington,2005-06-27
,0.1636645578231293,0.4958427815570673,1.5691609977324252,99.54195011337862,Louisiana,East Baton Rouge,Baton Rouge,2011-05-12
,1.2569,0.0,1.0,100.0,Montana,Lewis and Clark,East Helena,1991-02-03
,1.2217491775700953,3.044859813084112,3.300934579439251,90.48971962616824,Utah,Garfield,Not in a city,1998-07-25
,2.006101694915254,4.322033898305086,6.254237288135592,96.52542372881358,Texas,Dallas,Dallas,2003-03-18
,0.0400144594594594,0.0304054054054054,1.030405405405405,99.80405405405406,Alabama,Lawrence,Moulton,1993-09-18
,0.3259972733378108,0.130736512200582,1.1320796955451138,99.59525408551622,California,Alameda,Livermore,2018-06-13
,0.059257199681782,0.2832140015910896,1.3365155131264932,99.49880668257768,Louisiana,Ascension,Not in a city,2021-05-01
,5.5587952112676025,6.887323943661974,7.464788732394365,72.89436619718309,California,Ventura,Simi Valley,1997-06-30
,6.003672962962963,10.962962962962964,24.185185185185187,90.07407407407408,Illinois,Cook,Northbrook,2009-03-15
,4.756218181818183,7.636363636363637,14.509090909090906,91.90909090909088,California,Los Angeles,Burbank,2006-09-27
,3.200188636363636,14.931818181818178,15.431818181818189,95.00000000000004,California,Alameda,Livermore,2013-10-30
,0.3451333749179251,0.7442547603414303,1.2068286277084737,99.36112934996744,Arizona,Pinal,Queen Valley,2010-07-31
,1.674551724137931,5.344827586206897,10.068965517241375,91.65517241379312,Texas,El Paso,El Paso,2019-12-10
,7.067500000000001,15.678571428571429,22.28571428571429,89.32142857142858,Indiana,Marion,Indianapolis (Remainder),2009-11-22
,0.5641830063291142,0.1867088607594937,1.272151898734177,99.92405063291142,Texas,El Paso,El Paso,1995-01-07
,0.1428601910828026,0.5278662420382163,1.5135350318471332,99.0971337579617,Louisiana,Ascension,Not in a city,2019-07-29
,3.1493817857142843,9.160714285714288,13.839285714285714,90.42857142857142,California,Alameda,Livermore,2011-05-04
,2.294185185185185,1.9629629629629632,3.2962962962962963,98.96296296296298,Colorado,Adams,Commerce City,1995-03-31
,0.3957849625327839,0.0775571375046832,1.1159610340951591,99.79093293368302,California,Alameda,Livermore,2013-11-30
,3.6431818181818176,14.227272727272728,20.681818181818183,86.00000000000001,Indiana,Marion,Indianapolis (Remainder),2017-02-25
,0.3309463122818155,0.6666137734052672,1.2246905744208223,99.35829895271344,Connecticut,Fairfield,Westport,2009-07-12
,1.394315789473684,11.026315789473683,10.894736842105262,83.3157894736842,Indiana,Lake,Gary,2014-01-24
,0.4214149512459372,0.3412784398699896,1.0,98.86890574214507,California,Placer,Roseville,1993-04-25
,0.0806641111111111,0.2145299145299143,1.3222222222222215,99.87350427350437,Illinois,Cook,Northbrook,2004-04-12
,4.1662536585365855,11.82926829268293,14.170731707317072,86.87804878048782,Texas,Denton,Flower Mound,2010-11-27
,3.450939285714285,10.73214285714286,12.124999999999998,91.0446428571429,California,Alameda,Livermore,2012-08-24
,2.0658636363636376,8.295454545454547,13.113636363636369,85.06818181818186,California,Alameda,Livermore,2013-06-29
,3.80897317991632,7.405857740585775,6.71548117154812,67.15899581589957,Illinois,Cook,Chicago,1999-07-08
,2.0933783783783784,14.013513513513512,10.78378378378379,94.12162162162156,Louisiana,East Baton Rouge,Baton Rouge,2010-05-07
,0.257819668581529,0.1374281926646045,1.1206363234644254,99.67520989836484,Colorado,Denver,Denver,2019-06-02
,1.8468,9.03703703703704,21.703703703703702,93.18518518518518,California,Alameda,Livermore,2018-06-17
,4.46121568627451,12.078431372549018,21.215686274509803,92.50980392156865,Georgia,DeKalb,Not in a city,2005-06-19
,1.1149109374999997,1.84375,5.59375,98.25,Texas,El Paso,El Paso,2016-03-02
,1.6904330827067673,2.015037593984963,4.120300751879699,97.24060150375944,Texas,Ector,Odessa,2002-09-09
,1.196155882352941,4.764705882352943,6.823529411764704,90.52941176470588,Texas,Dallas,Dallas,2000-12-27
,3.52132,10.75,19.799999999999997,92.3,Texas,El Paso,El Paso,2019-11-28
,0.941092307692308,0.0,1.0,100.0,California,Contra Costa,Richmond,1992-11-17
,2.2864704878048783,11.97560975609756,8.585365853658535,96.4878048780488,Vermont,Chittenden,Burlington,2007-11-07
,2.3745909090909096,1.1818181818181823,2.8636363636363638,99.0909090909091,Texas,El Paso,El Paso,1996-02-20
,3.720462173913043,12.782608695652172,14.39130434782608,78.00000000000001,Maine,Cumberland,Not in a city,2000-05-23
,4.308518518518518,11.000000000000002,20.88888888888889,87.25925925925925,Indiana,Lake,Gary,2013-01-03
,2.0806976744186043,5.906976744186044,9.55813953488372,91.13953488372096,Indiana,Lake,Gary,2015-02-03
,0.2248423460410556,0.1231671554252198,1.1935483870967736,99.9648093841642,Ohio,Ottawa,Not in a city,1994-11-12
,1.1833041237113398,2.9948453608247423,3.783505154639176,98.22680412371128,Illinois,Cook,Northbrook,2006-05-30
,4.988777611940298,12.71641791044776,11.5820895522388,91.31343283582088,California,Alameda,Livermore,2013-09-06
,0.3376940195560255,0.0739957716701902,1.080073995771672,99.97885835095138,Michigan,Wayne,Detroit,2001-11-27
,0.1164435736677117,0.5054858934169275,1.521159874608152,98.794670846395,California,Alameda,Livermore,2017-08-14
,0.5080214192708336,0.0,1.0,100.0,Alaska,Denali ,Not in a city,1990-05-05
,2.360123255813954,6.197674418604649,9.453488372093023,96.33720930232556,California,Alameda,Livermore,2010-12-23
,1.7431286486486486,11.135135135135137,16.45945945945946,93.64864864864867,Louisiana,East Baton Rouge,Baton Rouge,2016-09-07
,0.6648158934313276,0.0872760679834637,1.094625631603124,99.91915480018366,Utah,Garfield,Not in a city,1998-01-17
,1.402355555555556,0.4074074074074073,1.388888888888889,99.85185185185183,Kansas,Wyandotte,Kansas City,1994-03-17
,2.372156603773585,14.62264150943396,13.169811320754716,75.67924528301889,California,Alameda,Livermore,2020-07-19
,0.2582584420485171,0.089487870619946,1.1161725067385455,99.7592991913746,Colorado,Denver,Denver,2019-10-18
,3.213333333333334,15.666666666666666,21.0,88.0,Texas,El Paso,El Paso,2020-01-26
,0.052909625407166,0.1921824104234529,1.3379478827361568,99.6889250814333,Indiana,Marion,Indianapolis (Remainder),2017-03-11
,0.5577005451630141,0.0636023516835915,1.0395510422234095,99.92891501870658,Maryland,Baltimore,Essex,1996-04-03
,0.2333979135618474,0.5253353204172874,1.835320417287629,98.53353204172876,California,Alameda,Livermore,2014-07-31
,3.622455,1.6249999999999998,7.249999999999999,97.375,Illinois,Cook,Northbrook,2006-01-31
,0.6001603361344536,4.890756302521007,6.033613445378149,90.06722689075633,California,Alameda,Livermore,2017-06-14
,0.8396296296296292,3.3456790123456788,6.432098765432097,97.87654320987652,Indiana,Marion,Indianapolis (Remainder),2017-02-20
,3.073307692307692,0.0,1.0,100.0,Kansas,Wyandotte,Kansas City,1992-07-03
,0.0225,0.0,1.0,100.0,Tennessee,Roane,Rockwood,1994-02-20
,0.4615715028901733,0.1936416184971099,1.2803468208092486,99.78612716763008,Indiana,Allen,Not in a city,1995-02-15
,1.739889078947369,5.210526315789473,10.223684210526317,94.23684210526318,Connecticut,New Haven,New Haven,2009-05-27
,1.4856785714285712,0.0,1.0,100.0,Colorado,Denver,Denver,1990-12-11
,1.47145,2.0000000000000004,1.3,100.0,Kansas,Wyandotte,Kansas City,1993-05-21
,1.5749846153846156,5.153846153846155,9.076923076923077,96.92307692307692,Texas,Dallas,Dallas,1998-02-02
,2.041937499999998,2.2115384615384617,4.923076923076924,96.15384615384616,Texas,Ector,Odessa,2002-11-24
,3.111315789473685,5.526315789473683,14.0,93.7894736842105,Indiana,Lake,Gary,2013-12-20
,11.47277777777778,7.388888888888888,21.388888888888893,89.44444444444443,Texas,El Paso,El Paso,2016-02-23
,0.0804624704956726,0.2140047206923682,1.2769472856018886,99.77970102281677,California,Alameda,Livermore,2017-10-01
,1.5962746153846152,10.28205128205128,14.71794871794872,86.07692307692305,Texas,El Paso,El Paso,2019-09-08
,2.328624,12.8,16.479999999999997,86.04,New Hampshire,Rockingham,Londonderry,2021-06-08
,0.2919819950535861,0.2028029678483098,1.0,99.78483099752688,Alabama,Lawrence,Moulton,1993-02-24
,3.8394698113207553,12.811320754716984,11.075471698113205,84.71698113207547,Vermont,Chittenden,Burlington,2008-05-29
,6.098333333333335,4.166666666666669,9.833333333333336,94.38888888888889,Texas,Harris,Deer Park,1998-01-18
,3.3632536559139794,12.94086021505376,6.166666666666667,58.84408602150538,Maine,Cumberland,Not in a city,1998-07-03
,0.4483648549019611,1.0015686274509823,2.116078431372545,97.5607843137256,Connecticut,Fairfield,Westport,2002-08-15
,2.962108194444444,3.6805555555555567,5.555555555555556,98.22222222222224,Michigan,Wayne,Detroit,2001-11-04
,0.8536651086956523,0.720108695652174,1.8423913043478255,98.1005434782608,Alabama,Lawrence,Moulton,1997-09-17
,1.3270862637362637,4.758241758241758,7.593406593406596,95.8241758241758,California,Alameda,Livermore,2012-01-11
,1.6816857142857142,0.0,1.0,100.0,California,Contra Costa,Richmond,1992-03-30
,1.168822230769236,0.0,1.0,100.0,Alaska,Denali ,Not in a city,1992-01-25
,1.4242470588235294,6.094117647058824,6.399999999999999,94.23529411764706,Indiana,Marion,Indianapolis (Remainder),2010-02-11
,5.262080000000001,7.8,5.2,98.4,Texas,Harris,Houston,1996-03-15
,0.134038944723618,0.0,1.0,100.0,Arizona,Cochise,Not in a city,1990-07-18
,0.8994968421052632,6.315789473684211,14.263157894736842,94.94736842105264,Texas,Dallas,Dallas,2022-02-25
,1.6110014705882352,7.426470588235293,15.926470588235295,76.86764705882351,California,Alameda,Livermore,2014-07-26
,0.0005509782608695,0.0,1.0,100.0,Alabama,Lawrence,Moulton,1993-04-10
,0.438212926875957,0.1797473200612561,1.2300918836140935,99.53771056661547,Arizona,Pinal,Queen Valley,2012-06-20
,0.5645263779527556,0.026771653543307,1.0322834645669292,99.98425196850395,Massachusetts,Essex,Lynn,1995-01-27
,0.3344952772878692,0.0534979423868313,1.0611405055849494,99.82049774642348,Colorado,Denver,Denver,2016-03-01
,0.2668502177817683,0.0880107768298161,1.0808262236192143,99.76156264032318,California,Alameda,Livermore,2018-04-26
,3.0428052631578946,12.210526315789474,21.157894736842103,88.63157894736841,Indiana,Lake,East Chicago,2021-10-24
,3.2810444444444444,0.3111111111111112,2.0666666666666664,98.06666666666663,Texas,El Paso,El Paso,1994-12-08
,0.5629697283950615,1.3037037037037027,1.5283950617283937,98.67654320987654,Utah,Garfield,Not in a city,1998-10-28
,0.73795,2.6000000000000005,1.0,62.3,Kansas,Wyandotte,Kansas City,1990-08-07
,3.707673846153844,11.33846153846154,14.584615384615386,93.26153846153844,California,Alameda,Livermore,2011-11-06
,0.401961991486774,0.0933414411675282,1.0893888719975664,99.96473092125268,Michigan,Wayne,Detroit,2001-04-01
,1.4739473684210525,6.3421052631578965,10.315789473684209,93.57894736842108,Illinois,Cook,Northbrook,2004-04-11
,0.6227128733264681,0.071060762100927,1.0,100.0,California,Los Angeles,Burbank,1991-07-23
,2.676792,5.44,3.5200000000000005,80.4,Florida,Duval,Jacksonville,1999-03-15
,1.0496599999999996,6.51666666666667,11.366666666666667,94.93333333333332,California,Alameda,Livermore,2020-07-03
,0.7659633333333331,4.266666666666668,8.06666666666667,94.2,California,Alameda,Livermore,2018-02-24
,2.137631811023623,11.330708661417322,10.496062992125989,87.07874015748034,Vermont,Chittenden,Burlington,2007-06-28
,8.00804714285714,8.714285714285712,23.464285714285715,87.32142857142856,Vermont,Chittenden,Burlington,2008-04-07
,0.1266885263157896,0.150877192982456,1.1473684210526314,99.94385964912276,Texas,Dallas,Dallas,1996-12-28
,0.637858888888889,1.4888888888888892,3.533333333333333,98.41111111111113,Maryland,Baltimore (City),Baltimore,1996-05-24
,2.6587499999999995,15.916666666666668,21.16666666666666,88.58333333333333,Indiana,Lake,Gary,2013-12-08
,6.411034482758622,9.310344827586206,21.13793103448276,88.48275862068967,Indiana,Lake,Gary,2013-01-20
,2.1700322580645164,10.354838709677418,19.90322580645161,86.16129032258064,Texas,El Paso,El Paso,2016-09-05
,0.2131403008709421,0.1536025336500398,1.403800475059384,99.79097387173408,Illinois,Cook,Northbrook,2005-04-25
,0.0021666666666666,0.0,1.0,100.0,Illinois,Rock Island,East Moline,1990-03-15
,1.3872636190476195,1.8095238095238095,4.561904761904766,95.65714285714289,Illinois,Cook,Northbrook,2004-02-05
,1.7540256410256403,1.7179487179487185,4.692307692307695,98.2307692307692,Texas,Ector,Odessa,2002-12-17
,2.497287671232875,20.602739726027405,6.643835616438357,94.13698630136987,Illinois,Cook,Northbrook,2004-05-02
,0.6388313141025636,0.2692307692307696,1.6602564102564117,99.68589743589746,Utah,Garfield,Not in a city,1998-12-26
,2.130751951219512,6.585365853658538,10.439024390243905,94.02439024390245,Illinois,Cook,Northbrook,2003-11-03
