Day,o3_AQI,f0_,f1_,f2_,f3_,f4_,f5_,f6_
2005-11-16,24.02583979328167,25.462532299741607,14.88888888888888,22.555555555555582,94.06718346253236,North Dakota,Mercer,Not in a city
2005-11-17,27.462532299741603,29.00025839793282,13.591731266149866,22.81395348837207,95.14987080103359,North Dakota,Mercer,Not in a city
2005-11-18,30.12987012987013,31.867272727272717,15.30389610389611,23.272727272727284,97.04415584415581,North Dakota,Mercer,Not in a city
2005-11-19,30.774025974025967,32.556883116883085,13.602597402597404,23.52987012987013,98.11168831168833,North Dakota,Mercer,Not in a city
2005-11-20,29.667532467532467,31.41558441558444,14.535064935064929,23.20259740259739,96.7896103896104,North Dakota,Mercer,Not in a city
2005-11-21,33.85937500000002,35.67343750000002,13.73697916666667,22.99218749999999,95.8880208333334,North Dakota,Mercer,Not in a city
2005-11-22,31.821705426356587,33.60930232558142,12.180878552971569,22.86304909560726,95.34625322997414,North Dakota,Mercer,Not in a city
2005-11-23,31.725388601036233,33.45647668393782,12.564766839378239,23.09844559585493,96.34715025906736,North Dakota,Mercer,Not in a city
2005-11-24,25.067532467532452,26.46025974025976,9.610389610389607,23.477922077922067,97.89090909090906,North Dakota,Mercer,Not in a city
2005-11-25,25.397402597402593,26.9205194805195,12.864935064935061,23.280519480519505,97.06753246753236,North Dakota,Mercer,Not in a city
2005-11-26,22.152631578947357,23.478684210526314,12.155263157894744,23.402631578947357,97.58421052631572,North Dakota,Mercer,Not in a city
2005-11-27,21.434554973822003,22.706020942408358,11.445026178010465,23.062827225130885,96.22251308900525,North Dakota,Mercer,Not in a city
2005-11-28,22.994818652849727,24.361917098445605,12.282383419689118,22.98186528497408,95.84455958549219,North Dakota,Mercer,Not in a city
2005-11-29,24.564432989690737,26.05128865979382,13.938144329896915,22.773195876288653,94.98969072164951,North Dakota,Mercer,Not in a city
2005-11-30,27.22020725388599,28.81709844559585,12.746113989637314,23.093264248704656,96.31088082901556,North Dakota,Mercer,Not in a city
2005-12-01,27.23785166240412,28.762404092071623,12.503836317135546,22.836317135549876,95.23785166240405,North Dakota,Mercer,Not in a city
2005-12-02,23.938303341902323,25.33701799485862,10.894601542416462,23.223650385604113,96.84318766066846,North Dakota,Mercer,Not in a city
2005-12-03,21.847545219638256,23.145478036175696,13.025839793281657,23.449612403100776,97.77777777777777,North Dakota,Mercer,Not in a city
2005-12-04,20.911917098445606,22.2036269430052,12.619170984455959,22.937823834196905,95.61658031088075,North Dakota,Mercer,Not in a city
2005-12-05,27.394329896907216,29.027061855670116,13.907216494845361,22.981958762886595,95.83762886597941,North Dakota,Mercer,Not in a city
2005-12-06,29.26873385012921,30.954521963824295,12.111111111111114,22.966408268733854,95.7751937984496,North Dakota,Mercer,Not in a city
2005-12-07,28.574742268041245,30.22293814432988,11.775773195876297,22.809278350515463,95.13144329896907,North Dakota,Mercer,Not in a city
2005-12-08,29.506393861892565,31.21892583120204,13.130434782608686,22.97953964194375,95.84398976982098,North Dakota,Mercer,Not in a city
2005-12-09,28.969230769230773,30.662307692307685,12.892307692307682,23.376923076923095,97.47179487179491,North Dakota,Mercer,Not in a city
2005-12-10,29.475578406169667,31.183547557840633,13.537275064267355,23.488431876606676,97.93830334190228,North Dakota,Mercer,Not in a city
2005-12-11,27.93540051679586,29.601291989664084,13.173126614987083,23.22480620155039,96.89147286821708,North Dakota,Mercer,Not in a city
2005-12-12,32.88461538461539,34.688205128205176,13.230769230769235,22.912820512820517,95.55128205128206,North Dakota,Mercer,Not in a city
2005-12-13,32.28020565552697,34.14498714652956,11.760925449871465,22.96915167095115,95.7840616966581,North Dakota,Mercer,Not in a city
2005-12-14,29.810256410256436,31.43897435897433,12.23589743589743,22.969230769230762,95.80256410256408,North Dakota,Mercer,Not in a city
2005-12-15,29.5655526992288,31.26298200514141,13.149100257069406,22.825192802056552,95.19280205655525,North Dakota,Mercer,Not in a city
2005-12-16,27.588688946015438,29.238817480719806,11.614395886889456,23.205655526992288,96.76349614395887,North Dakota,Mercer,Not in a city
2005-12-17,24.330749354005178,25.809560723514203,12.560723514211887,23.449612403100794,97.77260981912144,North Dakota,Mercer,Not in a city
2005-12-18,23.4108527131783,24.80465116279069,13.167958656330748,23.04909560723515,96.15503875968996,North Dakota,Mercer,Not in a city
2005-12-19,28.337628865979386,29.95515463917526,12.644329896907221,23.18041237113402,96.67010309278359,North Dakota,Mercer,Not in a city
2005-12-20,28.897172236503845,30.5012853470437,13.323907455012849,23.151670951156806,96.5398457583548,North Dakota,Mercer,Not in a city
2005-12-21,31.63589743589746,33.42025641025642,13.912820512820511,23.030769230769227,96.05128205128204,North Dakota,Mercer,Not in a city
2005-12-22,30.776923076923083,32.428205128205136,11.93846153846155,23.069230769230774,96.20512820512825,North Dakota,Mercer,Not in a city
2005-12-23,29.167095115681224,30.82262210796914,13.22622107969153,23.388174807197945,97.52185089974286,North Dakota,Mercer,Not in a city
2005-12-24,27.927835051546374,29.484793814432994,11.234536082474218,23.484536082474225,97.91494845360826,North Dakota,Mercer,Not in a city
