Day,o3_AQI,f0_,f1_,f2_,f3_,f4_,f5_,f6_
1990-01-01,24.462686567164184,27.20149253731343,0.6343283582089555,1.0,100.0,Colorado,Denver,Denver
1990-01-02,24.65822784810127,27.58227848101265,1.7974683544303798,1.0,100.0,Colorado,Denver,Denver
1990-01-03,28.85897435897437,32.32692307692308,0.7564102564102566,1.0,100.0,Nevada,Washoe,Sparks
1990-01-04,32.808988764044955,37.68539325842696,1.5842696629213482,1.0,100.0,Colorado,Denver,Denver
1990-01-05,27.09461966604823,30.614100185528745,0.13821892393320942,1.0,100.0,Colorado,Denver,Denver
1990-01-06,30.131578947368425,34.82894736842107,0.8289473684210525,1.0,100.0,Colorado,Denver,Denver
1990-01-07,26.81999999999999,30.453333333333333,0.3666666666666669,1.0,100.0,Colorado,Denver,Denver
1990-01-08,30.684782608695645,36.06521739130434,1.3804347826086953,1.0,100.0,Colorado,Denver,Denver
1990-01-09,29.253012048192772,33.45783132530123,0.8072289156626511,1.0,100.0,Colorado,Denver,Denver
1990-01-10,36.175000000000004,43.4,1.7750000000000001,1.0,100.0,Colorado,Denver,Denver
1990-01-11,33.70909090909084,40.190909090909045,0.14272727272727265,1.0,100.0,Colorado,Denver,Denver
1990-01-12,46.265822784810126,57.27848101265821,1.5063291139240507,1.0,100.0,Colorado,Denver,Denver
1990-01-13,29.981818181818184,34.369696969696975,0.3818181818181819,1.0,100.0,Colorado,Denver,Denver
1990-01-14,26.51764705882352,30.823529411764714,0.7294117647058822,1.0,100.0,Colorado,Denver,Denver
1990-01-15,34.563291139240526,39.177215189873415,0.6518987341772143,1.0,100.0,Colorado,Denver,Denver
1990-01-16,33.59459459459459,37.16216216216216,1.9189189189189189,1.0,100.0,Colorado,Denver,Denver
1990-01-17,28.24267399267398,31.891025641025635,0.14194139194139185,1.0,100.0,Colorado,Denver,Denver
1990-01-18,35.79347826086957,43.20652173913044,1.369565217391304,1.0,100.0,Colorado,Denver,Denver
1990-01-19,33.23391812865498,39.09941520467836,0.7836257309941522,1.0,100.0,Colorado,Denver,Denver
1990-01-20,35.82795698924732,42.84946236559139,0.6774193548387097,1.0,100.0,Colorado,Denver,Denver
1990-01-21,30.551948051948038,35.89610389610388,0.46103896103896125,1.0,100.0,Colorado,Denver,Denver
1990-01-22,27.604938271604933,31.641975308641968,1.5555555555555554,1.0,100.0,Colorado,Denver,Denver
1990-01-23,26.397820163487747,29.44595821980019,0.14168937329700246,1.0,100.0,Colorado,Denver,Denver
1990-01-24,28.851063829787233,33.27659574468084,1.5106382978723403,1.0,100.0,Colorado,Denver,Denver
1990-01-25,27.08938547486034,30.787709497206716,0.7877094972067041,1.0,100.0,Colorado,Denver,Denver
1990-01-26,21.604651162790702,23.41860465116279,1.453488372093024,1.0,100.0,Colorado,Denver,Denver
1990-01-27,23.93377483443709,26.3774834437086,0.41721854304635764,1.0,100.0,Colorado,Denver,Denver
1990-01-28,19.78666666666666,21.493333333333336,0.9466666666666667,1.0,100.0,Colorado,Denver,Denver
1990-01-29,21.56647940074909,23.8174157303371,0.1310861423220971,1.0,100.0,Colorado,Denver,Denver
1990-01-30,27.431818181818187,30.55681818181819,1.4318181818181819,1.0,100.0,Colorado,Denver,Denver
1990-01-31,29.91279069767441,33.6802325581395,0.8255813953488375,1.0,100.0,Colorado,Denver,Denver
1990-02-01,27.74509803921569,31.15686274509804,1.0098039215686276,1.0,100.0,Nevada,Washoe,Sparks
1990-02-02,24.5875,27.05000000000001,0.7375000000000002,1.0,100.0,Colorado,Denver,Denver
1990-02-03,24.028985507246382,26.405797101449277,0.9130434782608698,1.0,100.0,Colorado,Denver,Denver
1990-02-04,16.251376146788996,17.684403669724755,0.09908256880733941,1.0,100.0,Colorado,Denver,Denver
1990-02-05,26.79761904761905,29.47619047619047,1.4047619047619049,1.0,100.0,Colorado,Denver,Denver
1990-02-06,29.15469613259669,32.093922651933696,0.6961325966850832,1.0,100.0,Colorado,Denver,Denver
1990-02-07,28.19417475728155,31.51456310679612,1.3786407766990292,1.0,100.0,Colorado,Denver,Denver
1990-02-08,29.503030303030314,32.43030303030302,1.0,1.0,100.0,Colorado,Denver,Denver
1990-02-09,29.189189189189186,32.067567567567565,1.7972972972972971,1.0,100.0,Colorado,Denver,Denver
1990-02-10,21.107734806629832,23.2845303867403,0.055248618784530364,1.0,100.0,Colorado,Denver,Denver
1990-02-11,26.3108108108108,29.63513513513514,0.8513513513513513,1.0,100.0,Colorado,Denver,Denver
1990-02-12,27.8698224852071,30.875739644970416,0.7928994082840237,1.0,100.0,Colorado,Denver,Denver
1990-02-13,29.378640776699037,32.47572815533981,1.3786407766990298,1.0,100.0,Colorado,Denver,Denver
1990-02-14,24.775757575757584,27.775757575757577,0.8060606060606064,1.0,100.0,Colorado,Denver,Denver
1990-02-15,25.643678160919546,28.126436781609193,1.6321839080459772,1.0,100.0,Colorado,Denver,Denver
1990-02-16,22.646025878003684,25.09611829944545,0.1275415896487987,1.0,100.0,Colorado,Denver,Denver
1990-02-17,25.710526315789476,28.13157894736842,0.8289473684210527,1.0,100.0,Colorado,Denver,Denver
1990-02-18,26.61146496815287,29.337579617834397,0.40127388535031855,1.0,100.0,Colorado,Denver,Denver
1990-02-19,33.59090909090909,39.23863636363637,1.3409090909090908,1.0,100.0,Colorado,Denver,Denver
1990-02-20,31.297872340425528,35.70212765957448,0.9503546099290782,1.0,100.0,Colorado,Denver,Denver
1990-02-21,39.89534883720929,47.94186046511629,1.6511627906976747,1.0,100.0,Colorado,Denver,Denver
