Day,o3_AQI,f0_,f1_,f2_,f3_,f4_,f5_,f6_
2000-11-17,24.18257956448913,0.026125628140703495,10.400335008375208,16.70854271356783,98.28140703517589,Alabama,Jefferson,Birmingham
2000-11-18,25.27135678391962,0.027301507537688452,10.329983249581243,16.855946398659977,99.14907872696821,Alabama,Jefferson,Birmingham
2000-11-19,26.03541315345699,0.02812141652613831,10.040472175379422,16.89207419898819,99.36256323777404,Alabama,Jefferson,Birmingham
2000-11-20,24.533670033670038,0.026493265993265985,11.250841750841754,16.732323232323207,98.4276094276094,Alabama,Jefferson,Birmingham
2000-11-21,24.09797297297296,0.025996621621621623,10.853040540540544,16.648648648648642,97.93243243243245,Alabama,Jefferson,Birmingham
2000-11-22,25.760135135135123,0.02783614864864867,10.927364864864868,16.777027027027025,98.68581081081084,Alabama,Jefferson,Birmingham
2000-11-23,26.999999999999982,0.029162436548223352,10.746192893401007,16.927241962774943,99.5719120135363,Alabama,Jefferson,Birmingham
2000-11-24,25.844594594594582,0.027932432432432413,10.025337837837847,16.809121621621625,98.8783783783783,Alabama,Jefferson,Birmingham
2000-11-25,24.1018675721562,0.026049235993208845,10.755517826825145,16.76910016977929,98.6366723259762,Alabama,Jefferson,Birmingham
2000-11-26,24.892857142857142,0.026867346938775512,10.496598639455765,16.8418367346939,99.06462585034016,Alabama,Jefferson,Birmingham
2000-11-27,23.133898305084735,0.02487457627118647,10.396610169491508,16.766101694915275,98.62372881355931,Alabama,Jefferson,Birmingham
2000-11-28,23.093856655290107,0.024899317406143356,10.854948805460754,16.725255972696242,98.38395904436864,Alabama,Jefferson,Birmingham
2000-11-29,24.46598639455782,0.026397959183673464,10.593537414965994,16.72789115646258,98.39285714285718,Alabama,Jefferson,Birmingham
2000-11-30,23.73187183811134,0.02561045531197301,10.907251264755486,16.558178752107928,97.40978077571674,Alabama,Jefferson,Birmingham
2000-12-01,20.72773972602738,0.022373287671232877,11.719178082191787,16.789383561643834,98.75856164383562,Alabama,Jefferson,Birmingham
2000-12-02,23.270547945205493,0.025102739726027404,10.357876712328766,16.917808219178088,99.5136986301369,Alabama,Jefferson,Birmingham
2000-12-03,22.81443298969071,0.02462714776632303,9.752577319587639,16.920962199312697,99.53264604810995,Alabama,Jefferson,Birmingham
2000-12-04,19.63917525773196,0.0211718213058419,10.34536082474227,16.77147766323023,98.6494845360824,Alabama,Jefferson,Birmingham
2000-12-05,21.72977624784857,0.02343717728055077,11.089500860585199,16.691910499139432,98.1824440619621,Alabama,Jefferson,Birmingham
2000-12-06,17.851027397260292,0.019236301369863013,10.106164383561639,16.710616438356162,98.29623287671234,Alabama,Jefferson,Birmingham
2000-12-07,19.84509466437178,0.021418244406196205,10.672977624784856,16.85542168674698,99.15146299483648,Alabama,Jefferson,Birmingham
2000-12-08,20.845626072041167,0.022493996569468277,10.367066895368785,16.78730703259006,98.74785591766721,Alabama,Jefferson,Birmingham
2000-12-09,23.43910806174957,0.02533447684391079,10.061749571183535,16.92452830188679,99.55403087478551,Alabama,Jefferson,Birmingham
2000-12-10,22.725085910652925,0.02456872852233677,10.719931271477662,16.936426116838472,99.6254295532646,Alabama,Jefferson,Birmingham
2000-12-11,21.493103448275857,0.023236206896551734,13.008620689655181,16.79310344827587,98.78103448275861,Alabama,Jefferson,Birmingham
2000-12-12,23.213793103448268,0.025079310344827598,10.37413793103448,16.76206896551724,98.60000000000001,Alabama,Jefferson,Birmingham
2000-12-13,20.376288659793833,0.022005154639175236,11.073883161512027,16.67353951890033,98.07903780068737,Alabama,Jefferson,Birmingham
2000-12-14,18.75429553264605,0.020271477663230255,11.295532646048102,16.768041237113408,98.63573883161504,Alabama,Jefferson,Birmingham
2000-12-15,19.28151986183075,0.020804835924006924,11.994818652849737,16.844559585492206,99.08117443868737,Alabama,Jefferson,Birmingham
2000-12-16,24.20659722222223,0.026154513888888894,13.072916666666675,16.86805555555555,99.21875000000007,Alabama,Jefferson,Birmingham
2000-12-17,27.233449477351925,0.0293937282229965,11.168989547038343,16.83623693379791,99.03484320557494,Alabama,Jefferson,Birmingham
2000-12-18,23.868284228769497,0.02577469670710576,10.469670710571924,16.748700173310215,98.52339688041583,Alabama,Jefferson,Birmingham
