Day,o3_AQI,f0_,f1_,f2_,f3_,f4_,f5_,f6_
1999-07-11,,162.1806034482758,12.379310344827596,23.90517241379309,99.60775862068967,Arizona,Cochise,Not in a city
1999-07-12,,156.25186246418326,11.949856733524344,23.7593123209169,99.0,Arizona,Cochise,Not in a city
1999-07-13,,153.2405172413793,11.452586206896553,23.6609195402299,98.59195402298853,Arizona,Cochise,Not in a city
1999-07-14,,141.35666666666654,11.934782608695654,23.902898550724633,99.60579710144934,Arizona,Cochise,Not in a city
1999-07-15,,141.03760806916404,11.525936599423629,23.85302593659944,99.39337175792502,Arizona,Cochise,Not in a city
1999-07-16,,145.70185714285705,11.559999999999992,23.447142857142865,97.71142857142867,Arizona,Cochise,Not in a city
1999-07-17,,154.03183139534886,12.085755813953488,23.933139534883708,99.72674418604655,Arizona,Cochise,Not in a city
1999-07-18,,158.05334302325574,12.187500000000009,23.89534883720931,99.56395348837208,Arizona,Cochise,Not in a city
1999-07-19,,155.8728862973763,12.606413994169111,23.807580174927114,99.20699708454818,Arizona,Cochise,Not in a city
1999-07-20,,151.34421965317924,12.244219653179183,23.6719653179191,98.65028901734108,Arizona,Cochise,Not in a city
1999-07-21,,157.16834532374094,11.75251798561151,23.604316546762604,98.35683453237401,Arizona,Cochise,Not in a city
1999-07-22,,157.54327062228666,11.803183791606383,23.70622286541243,98.78437047756874,Arizona,Cochise,Not in a city
1999-07-23,,157.04076704545452,12.14204545454545,23.642045454545453,98.52272727272715,Arizona,Cochise,Not in a city
1999-07-24,,160.15415472779375,11.63323782234957,23.931232091690543,99.71346704871058,Arizona,Cochise,Not in a city
1999-07-25,,154.80716332378222,12.289398280802281,23.95702005730657,99.82234957020053,Arizona,Cochise,Not in a city
1999-07-26,,154.19462517680347,12.176803394625189,23.710042432814696,98.80905233380491,Arizona,Cochise,Not in a city
1999-07-27,,157.59247159090904,11.632102272727264,23.603693181818162,98.36505681818187,Arizona,Cochise,Not in a city
1999-07-28,,155.83610719322988,12.097320169252477,23.706629055007046,98.7842031029619,Arizona,Cochise,Not in a city
1999-07-29,,154.6749646393209,11.674681753889677,23.695898161244703,98.74115983026877,Arizona,Cochise,Not in a city
1999-07-30,,151.48095909732024,11.84626234132581,23.722143864598028,98.84908321579694,Arizona,Cochise,Not in a city
1999-07-31,,151.8082269503545,12.16595744680851,23.91489361702128,99.65106382978732,Arizona,Cochise,Not in a city
1999-08-01,,157.25141643059476,11.392351274787531,23.72521246458921,98.85835694050995,Arizona,Cochise,Not in a city
1999-08-02,,156.11963276836158,11.911016949152543,23.915254237288167,99.65112994350284,Arizona,Cochise,Not in a city
1999-08-03,,161.82203389830505,12.070621468926552,23.798022598870077,99.16807909604513,Arizona,Cochise,Not in a city
1999-08-04,,162.41324786324776,12.589743589743595,23.782051282051295,99.11111111111104,Arizona,Cochise,Not in a city
1999-08-05,,162.2104815864023,12.107648725212465,23.888101983002816,99.54107648725221,Arizona,Cochise,Not in a city
1999-08-06,,159.32931276297344,12.68443197755961,23.78401122019636,99.10799438990188,Arizona,Cochise,Not in a city
1999-08-07,,157.45836849507717,12.503516174402247,23.935302390998597,99.73277074542898,Arizona,Cochise,Not in a city
1999-08-08,,161.83892806770098,12.311706629055005,23.968970380818053,99.8730606488011,Arizona,Cochise,Not in a city
1999-08-09,,155.70965034965027,11.48671328671329,23.812587412587405,99.22797202797199,Arizona,Cochise,Not in a city
1999-08-10,,155.66666666666666,12.474198047419819,23.71687587168757,98.82845188284517,Arizona,Cochise,Not in a city
1999-08-11,,154.1439160839161,11.005594405594426,23.756643356643355,98.99580419580417,Arizona,Cochise,Not in a city
1999-08-12,,148.07429775280897,12.523876404494382,23.85252808988763,99.39747191011247,Arizona,Cochise,Not in a city
1999-08-13,,154.90845070422534,12.338028169014093,23.94366197183096,99.7718309859155,Arizona,Cochise,Not in a city
1999-08-14,,157.92387005649738,12.005649717514121,23.932203389830516,99.71751412429387,Arizona,Cochise,Not in a city
1999-08-15,,154.68005698005706,11.200854700854698,23.97863247863248,99.9116809116809,Arizona,Cochise,Not in a city
1999-08-16,,152.0636879432624,11.973049645390091,23.851063829787183,99.38723404255322,Arizona,Cochise,Not in a city
1999-08-17,,161.17713884992986,12.769985974754563,23.711079943899012,98.80925666199168,Arizona,Cochise,Not in a city
1999-08-18,,159.9987394957984,11.438375350140056,23.89075630252101,99.5518207282914,Arizona,Cochise,Not in a city
1999-08-19,,162.1882352941177,12.04761904761904,23.864145658263308,99.4453781512606,Arizona,Cochise,Not in a city
1999-08-20,,158.65084507042263,11.533802816901405,23.883098591549285,99.51830985915494,Arizona,Cochise,Not in a city
1999-08-21,,158.06971830985904,11.670422535211257,23.946478873239446,99.77887323943662,Arizona,Cochise,Not in a city
1999-08-22,,152.09915492957748,12.083098591549293,23.904225352112665,99.60140845070426,Arizona,Cochise,Not in a city
1999-08-23,,151.73276836158183,11.960451977401123,23.680790960451958,98.67514124293787,Arizona,Cochise,Not in a city
1999-08-24,,153.00270655270654,12.202279202279206,23.729344729344735,98.88176638176638,Arizona,Cochise,Not in a city
1999-08-25,,157.75481586402253,11.69688385269122,23.652974504249297,98.5750708215298,Arizona,Cochise,Not in a city
1999-08-26,,158.3053748231967,11.831683168316832,23.755304101838764,98.9858557284299,Arizona,Cochise,Not in a city
1999-08-27,,161.6854493580599,11.773181169757489,23.863052781740375,99.43366619115547,Arizona,Cochise,Not in a city
1999-08-28,,159.01004304160682,11.794835007173615,23.98565279770442,99.94117647058826,Arizona,Cochise,Not in a city
1999-08-29,,155.5606886657101,11.88522238163558,23.93400286944046,99.72596843615503,Arizona,Cochise,Not in a city
1999-08-30,,144.87638691322894,11.658605974395448,23.860597439544815,99.42247510668558,Arizona,Cochise,Not in a city
1999-08-31,,154.1166904422256,11.76747503566334,23.85164051355206,99.39229671897289,Arizona,Cochise,Not in a city
1999-09-01,,149.46515580736536,11.873937677053817,23.757790368271966,98.9957507082153,Arizona,Coconino,Grand Canyon Village
1999-09-02,,149.12592067988672,12.354107648725222,23.915014164305983,99.65297450424926,Arizona,Coconino,Grand Canyon Village
1999-09-03,,154.45977337110494,12.30453257790369,23.93767705382436,99.73937677053829,Arizona,Coconino,Grand Canyon Village
1999-09-04,,150.20099150141647,11.587818696883863,23.886685552407947,99.53257790368278,Arizona,Cochise,Not in a city
1999-09-05,,155.0101983002835,12.589235127478752,23.9929178470255,99.970254957507,Arizona,Cochise,Not in a city
1999-09-06,,163.61104815864024,11.916430594900854,23.91501416430594,99.64730878186981,Arizona,Cochise,Not in a city
1999-09-07,,157.18167613636376,11.502840909090912,23.829545454545446,99.29545454545452,Arizona,Cochise,Not in a city
1999-09-08,,162.88062678062676,12.6980056980057,23.834757834757845,99.31481481481484,Arizona,Cochise,Not in a city
1999-09-09,,163.33059490084975,11.678470254957507,23.813031161473088,99.22379603399429,Arizona,Cochise,Not in a city
1999-09-10,,154.33835227272724,11.954545454545451,23.879261363636356,99.50284090909092,Arizona,Cochise,Not in a city
1999-09-11,,152.55028571428568,11.838571428571424,23.88000000000002,99.50000000000001,Arizona,Cochise,Not in a city
1999-09-12,,153.064265129683,12.577809798270891,23.98559077809799,99.93948126801148,Arizona,Cochise,Not in a city
1999-09-13,,160.4839541547278,10.998567335243544,23.851002865329505,99.38681948424062,Arizona,Cochise,Not in a city
1999-09-14,,149.44772079772085,11.988603988603996,23.386039886039892,97.45014245014252,Arizona,Cochise,Not in a city
1999-09-15,,151.0274336283185,12.066371681415935,23.82005899705017,99.25368731563424,Arizona,Cochise,Not in a city
1999-09-16,,161.87169540229903,12.073275862068975,23.520114942528714,98.01724137931035,Arizona,Cochise,Not in a city
1999-09-17,,158.20974212034395,11.26361031518624,23.79656160458452,99.15472779369627,Arizona,Cochise,Not in a city
1999-09-18,,159.2054597701149,12.191091954022996,23.91522988505747,99.6522988505747,Arizona,Cochise,Not in a city
1999-09-19,,161.6796829971181,12.051873198847257,23.955331412103728,99.81412103746392,Arizona,Cochise,Not in a city
1999-09-20,,167.71057142857143,12.871428571428567,23.685714285714287,98.69428571428573,Arizona,Cochise,Not in a city
1999-09-21,,171.57697841726616,10.903597122302168,23.733812949640285,98.894964028777,Arizona,Cochise,Not in a city
