air/co_daily_summary.o3_AQI,air/co_daily_summary.f0_,air/co_daily_summary.f1_,air/co_daily_summary.f2_,air/co_daily_summary.f3_,air/co_daily_summary.f4_,air/co_daily_summary.f5_,air/co_daily_summary.f6_,Day
3.018450184501847,0.3008287292817683,5.075506445672189,23.30570902394107,97.24125230202576,Arizona,Maricopa,Buckeye,2018-06-10
3.889298892988927,0.4061863468634687,8.540590405904052,23.238007380073817,96.88376383763854,Arizona,Maricopa,Buckeye,2018-09-10
12.23076923076923,1.3374565756823804,11.234491315136491,23.4528535980149,97.76054590570725,Alabama,Jefferson,Birmingham,2005-11-17
19.550295857988196,2.24418145956608,9.2800788954635,23.32051282051284,97.20808678500975,Alabama,Jefferson,Birmingham,1992-10-14
4.122676579925651,0.4270261194029852,7.149253731343289,23.01305970149255,95.93656716417912,Arizona,Maricopa,Buckeye,2018-09-12
3.501718213058423,0.3694922813036018,6.075471698113206,23.22469982847341,96.83018867924532,Pennsylvania,York,York,2014-04-14
14.653061224489797,1.6087755102040828,9.837755102040816,23.54591836734692,98.14591836734678,Alabama,Jefferson,Birmingham,1995-04-13
26.661052631578944,3.009368421052629,12.917894736842102,23.349473684210523,97.3326315789474,Alabama,Jefferson,Birmingham,1990-12-17
11.805555555555548,1.2556303797468369,9.11898734177215,23.5772151898734,98.27468354430384,Alabama,Jefferson,Birmingham,2006-02-14
3.389558232931728,0.3505220883534136,6.425702811244983,23.28514056224901,97.07429718875495,Arizona,Maricopa,Buckeye,2020-04-07
3.433447098976109,0.3562735042735044,7.68376068376068,22.991452991452995,95.86495726495718,Pennsylvania,York,York,2014-06-03
5.342679127725857,0.5582877138413682,7.961119751166408,23.317262830482115,97.19906687402786,Arizona,Maricopa,Buckeye,2009-09-03
8.143589743589743,0.885558258642766,8.683738796414858,23.45326504481432,97.76568501920606,Alabama,Jefferson,Birmingham,2005-09-19
4.938144329896908,0.5284295532646047,7.524054982817868,22.989690721649453,95.84707903780064,Massachusetts,Worcester,Worcester,2015-03-25
14.042035398230086,1.4876106194690273,10.602876106194698,23.42256637168138,97.6283185840707,Alabama,Jefferson,Birmingham,1991-07-19
13.206751054852312,1.4860759493670894,11.804852320675105,23.432489451476798,97.67616033755276,Alabama,Jefferson,Birmingham,1994-05-02
23.14922480620153,2.243023255813955,9.927325581395358,23.696705426356573,98.75581395348836,Alabama,Jefferson,Birmingham,1995-12-16
8.099715099715102,0.8868233618233611,9.277777777777768,23.18091168091171,96.63105413105414,Montana,Gallatin,West Yellowstone,2008-10-28
6.485436893203884,0.7121990291262137,10.815533980582536,23.4724919093851,97.84789644012946,Montana,Gallatin,West Yellowstone,2010-10-08
8.973084886128358,0.8978238341968903,9.92227979274612,23.692227979274627,98.74507772020723,Alabama,Jefferson,Birmingham,2000-10-08
10.642000000000008,1.0803000000000011,8.192999999999998,23.77600000000001,99.09299999999996,Alabama,Jefferson,Birmingham,1997-05-31
4.617886178861789,0.4721341463414635,11.821138211382111,23.5650406504065,98.24390243902438,Nevada,Washoe,Reno,2022-01-02
9.651442307692305,1.0644110576923045,9.47115384615384,23.575721153846143,98.27043269230776,Alabama,Jefferson,Birmingham,2005-03-07
9.012875536480689,0.93984962406015,10.670247046186882,23.68528464017188,98.71321160042962,Alabama,Jefferson,Birmingham,1999-09-06
8.035087719298248,0.8006529338327099,7.941323345817725,23.690387016229728,98.73782771535576,Alabama,Jefferson,Birmingham,2004-04-03
7.069841269841267,0.7204,8.060317460317453,23.07460317460317,96.19365079365072,Pennsylvania,York,York,2012-11-29
3.679310344827585,0.3829395509499139,7.160621761658035,23.481865284974106,97.89291882556134,Pennsylvania,York,York,2014-06-07
9.56087824351297,1.0171828171828157,10.20579420579421,23.43356643356643,97.6763236763236,Alabama,Jefferson,Birmingham,2000-03-28
3.3428571428571425,0.3332976827094475,6.001782531194298,23.597147950089138,98.37433155080213,Pennsylvania,York,York,2015-05-17
18.69138276553108,2.022554067971165,9.375901132852723,22.78887744593201,94.98043254376924,Alabama,Jefferson,Birmingham,1992-04-01
12.965863453815258,1.325602409638554,10.415662650602412,23.75502008032129,99.00100401606424,Alabama,Jefferson,Birmingham,1995-08-26
3.56418918918919,0.3725564924114672,8.51602023608769,23.426644182124797,97.65767284991568,Montana,Gallatin,West Yellowstone,2011-05-30
18.43128964059194,1.9904761904761905,11.064550264550252,23.250793650793668,96.910052910053,Alabama,Jefferson,Birmingham,1990-03-23
4.429508196721314,0.4570229508196722,8.206557377049181,23.48688524590166,97.90655737704928,Montana,Gallatin,West Yellowstone,2010-05-28
9.17373737373737,0.978686868686869,9.560606060606062,23.31818181818183,97.19595959595974,Alabama,Jefferson,Birmingham,1997-05-21
14.63445378151262,1.515052631578946,8.878947368421061,23.58631578947369,98.29684210526312,Alabama,Jefferson,Birmingham,1992-04-11
8.553879310344824,0.923706896551724,10.392241379310338,23.548491379310345,98.15193965517236,Alabama,Jefferson,Birmingham,2000-06-23
7.048257372654152,0.7649423592493294,9.172922252010729,23.4343163538874,97.67962466487934,Alabama,Jefferson,Birmingham,2007-03-23
14.060483870967737,1.498387096774194,10.492943548387087,23.82862903225809,99.30846774193547,Alabama,Jefferson,Birmingham,1997-10-04
4.267558528428094,0.4404832775919728,8.05351170568562,23.19732441471573,96.70568561872908,Montana,Gallatin,West Yellowstone,2010-07-14
5.140562248995983,0.539349397590361,9.485943775100411,23.16867469879515,96.586345381526,Arizona,Maricopa,Buckeye,2020-02-06
5.592715231788084,0.5547632450331123,6.486754966887423,23.437086092715223,97.70364238410586,Pennsylvania,York,York,2013-03-10
15.925531914893613,1.628175026680896,9.82710779082177,23.660618996798306,98.60512273212376,Alabama,Jefferson,Birmingham,1990-02-18
5.063400576368882,0.5068602305475505,7.243515850144092,23.69452449567724,98.75792507204606,Alabama,Jefferson,Fairfield,2007-06-16
16.114035087719294,1.5626096491228092,8.187499999999995,23.68311403508772,98.7061403508771,Alabama,Jefferson,Birmingham,2002-12-14
3.8042704626334514,0.3939110320284696,7.3932384341637,23.30071174377224,97.13879003558723,Ohio,Belmont,Shadyside,2016-06-24
7.7441860465116275,0.8019767441860459,9.337209302325574,23.59302325581396,98.34883720930227,Nevada,Washoe,Reno,2022-01-13
4.622895622895624,0.4722799325463745,9.268128161888706,23.51264755480607,98.01686340640808,Pennsylvania,York,York,2014-10-11
3.4221453287197225,0.3561193771626298,7.764705882352947,23.64532871972319,98.56747404844296,Pennsylvania,York,York,2014-05-24
12.737603305785123,1.4366735537190094,12.502066115702483,23.519628099173552,98.0392561983471,Alabama,Jefferson,Birmingham,2001-03-19
11.24279835390947,1.2581275720164586,10.128600823045284,23.2860082304527,97.06687242798353,Alabama,Jefferson,Birmingham,1997-05-13
11.73493975903615,1.1843253012048205,11.234939759036154,23.715662650602397,98.84337349397596,Alabama,Jefferson,Birmingham,2005-01-15
11.329741379310343,1.233620689655175,9.239224137931036,23.3491379310345,97.3286637931036,Alabama,Jefferson,Birmingham,2002-03-07
6.08815426997245,0.655690082644628,8.378787878787884,23.57713498622592,98.27410468319565,Alabama,Jefferson,Birmingham,2006-09-22
12.783567134268544,1.4058645096056648,10.270980788675445,23.158746208291245,96.5348837209302,Alabama,Jefferson,Birmingham,1996-07-01
4.015384615384615,0.4237211538461539,8.124999999999996,23.36346153846152,97.39230769230772,Arizona,Maricopa,Buckeye,2019-04-18
10.939516129032258,1.1614919354838715,9.026209677419352,23.333669354838683,97.26512096774196,Alabama,Jefferson,Birmingham,1997-07-21
3.7961783439490455,0.3884387917329093,6.640699523052464,23.117647058823525,96.3736089030206,Oregon,Multnomah,Portland,2009-05-26
5.256484149855909,0.5435432276657058,8.533141210374637,23.289625360230545,97.08357348703176,Alabama,Jefferson,Fairfield,2007-05-29
1.0,0.1205,5.0,24.0,100.0,Maine,Hancock,Not in a city,2022-05-13
9.4106728538283,1.004171494785631,9.008111239860948,23.316338354577063,97.19466975666272,Alabama,Jefferson,Birmingham,2004-02-25
9.751592356687883,1.0583864118895971,7.780254777070077,23.555201698513795,98.19214437367306,Alabama,Jefferson,Birmingham,2000-08-16
4.228758169934641,0.4200081699346402,7.761437908496736,23.60130718954248,98.3790849673203,Montana,Gallatin,West Yellowstone,2010-06-26
8.686182669789227,0.9437939110070268,10.959016393442631,23.24824355971897,96.90866510538632,Alabama,Jefferson,Birmingham,2002-09-16
4.038759689922481,0.4268352713178294,9.401162790697668,23.25968992248061,96.95930232558143,Arizona,Maricopa,Buckeye,2019-09-20
3.204081632653063,0.3114268707482994,5.904761904761903,23.53911564625849,98.13605442176863,Pennsylvania,York,York,2012-08-05
6.333333333333331,0.6498809523809524,8.190476190476197,22.777777777777786,94.9761904761904,Nevada,Washoe,Reno,2022-01-31
15.928278688524593,1.72835209825998,9.770726714431936,23.540429887410426,98.12282497441136,Alabama,Jefferson,Birmingham,2000-10-20
3.7735191637630656,0.396391986062718,7.905923344947744,23.26480836236934,96.99303135888496,Pennsylvania,York,York,2015-08-13
24.19230769230772,2.6007692307692323,11.532692307692306,23.508653846153816,97.99519230769222,Alabama,Jefferson,Birmingham,1995-12-05
22.22834645669292,2.266535433070862,11.177165354330713,23.388779527559063,97.49704724409447,Alabama,Jefferson,Birmingham,1997-11-26
7.085470085470087,0.7354529914529914,10.817663817663812,23.66951566951568,98.65669515669518,Montana,Gallatin,West Yellowstone,2008-12-27
3.288732394366197,0.3458894736842107,6.984210526315792,23.131578947368425,96.42631578947368,Pennsylvania,York,York,2013-06-21
3.287937743190664,0.3266225680933853,6.535019455252912,23.420233463035007,97.62256809338518,Arizona,Maricopa,Buckeye,2019-06-09
3.818505338078292,0.3700818505338082,5.023131672597857,23.517793594306028,98.04626334519573,Massachusetts,Worcester,Worcester,2015-04-19
3.0102739726027403,0.3182654109589042,7.613013698630134,22.991438356164384,95.85273972602737,Pennsylvania,York,York,2013-07-25
16.584090909090907,1.7999999999999994,9.729545454545452,23.062500000000032,96.1318181818182,Alabama,Jefferson,Birmingham,1990-06-22
20.79079497907948,2.372984293193717,10.228272251308898,23.36544502617801,97.39371727748694,Alabama,Jefferson,Birmingham,1991-10-02
15.497797356828189,1.6264026402640273,10.244224422442246,23.3300330033003,97.25082508250826,Alabama,Jefferson,Birmingham,2003-01-15
6.469101123595507,0.677075842696629,7.955056179775283,23.403089887640448,97.5632022471911,Alabama,Jefferson,Birmingham,2006-08-22
17.509920634920654,1.9207135777997992,11.62834489593657,23.39246778989099,97.51139742319133,Alabama,Jefferson,Birmingham,1993-02-17
3.779720279720279,0.3808881118881119,7.909090909090907,23.56993006993008,98.256993006993,Pennsylvania,York,York,2013-05-11
3.4227642276422774,0.3616422764227641,8.686991869918694,23.29268292682927,97.08536585365854,Arizona,Maricopa,Buckeye,2020-04-24
3.3468634686346865,0.3279631675874769,6.694290976058937,23.574585635359107,98.55432780847144,Arizona,Maricopa,Buckeye,2018-04-07
18.41699604743083,1.819861660079052,9.789525691699607,23.605731225296417,98.3745059288538,Alabama,Jefferson,Birmingham,1995-01-07
3.881355932203389,0.3949135593220341,6.601694915254241,23.23728813559322,96.8779661016948,Pennsylvania,York,York,2011-08-03
6.212534059945505,0.6613978201634875,7.896457765667578,23.604904632152607,98.39237057220716,Alabama,Jefferson,Birmingham,2006-05-04
18.00600000000001,1.9360000000000024,11.769999999999976,23.61999999999998,98.45400000000008,Alabama,Jefferson,Birmingham,2000-02-04
3.955017301038064,0.3959032815198619,6.880829015544046,23.49913644214162,97.9620034542314,Pennsylvania,York,York,2014-08-16
11.314666666666662,1.117295212765957,7.531914893617028,23.57712765957443,98.27925531914887,Alabama,Jefferson,Birmingham,2006-12-31
13.154228855721405,1.3118310559006208,9.537888198757756,23.727950310559,98.89813664596272,Alabama,Jefferson,Birmingham,2005-11-20
2.9764705882352933,0.3117294117647056,6.7235294117647095,23.13333333333332,96.43921568627444,Arizona,Maricopa,Buckeye,2019-07-18
14.60587002096437,1.6437106918239,9.201257861635224,23.230607966457004,96.83542976939202,Alabama,Jefferson,Birmingham,1992-04-14
18.30645161290324,2.0538306451612898,11.30141129032258,23.18649193548387,96.65322580645164,Alabama,Jefferson,Birmingham,1996-10-22
4.810810810810808,0.5209492385786797,7.940778341793578,22.95262267343485,95.6954314720812,Pennsylvania,York,York,2014-04-08
3.95959595959596,0.4308956228956231,6.877104377104381,23.129629629629616,96.4225589225589,Pennsylvania,York,York,2012-04-11
8.784530386740327,0.9074723756906082,10.674033149171263,23.39088397790053,97.50828729281768,Alabama,Jefferson,Birmingham,2007-11-21
6.828025477707003,0.6997834394904452,10.063694267515915,23.649681528662427,98.57324840764326,Pennsylvania,York,York,2011-12-17
3.274725274725274,0.3416886446886449,7.23809523809524,23.159340659340653,96.55311355311356,Arizona,Maricopa,Buckeye,2018-07-23
9.624309392265186,0.9743218232044204,9.414364640883964,23.657458563535897,98.60359116022089,Montana,Gallatin,West Yellowstone,2008-01-19
19.93376068376068,2.2058760683760705,11.71581196581197,23.352564102564127,97.33974358974356,Alabama,Jefferson,Birmingham,1990-03-07
3.753378378378377,0.3801821247892077,6.986509274873529,23.04553119730188,96.079258010118,Pennsylvania,York,York,2011-06-08
15.460526315789467,1.523329682365825,10.008762322015336,23.672508214676917,98.66046002190583,Alabama,Jefferson,Birmingham,2002-11-16
8.107594936708857,0.7679699367088604,7.577531645569623,23.69303797468356,98.75949367088609,Pennsylvania,York,York,2012-12-08
12.068686868686864,1.2899999999999978,10.651515151515143,23.069696969697,96.16565656565656,Alabama,Jefferson,Birmingham,1995-07-18
5.746594005449592,0.5902646657571625,7.9604365620736575,23.154160982264667,96.51432469304233,Alabama,Jefferson,Birmingham,2006-06-20
22.80842105263157,2.4203157894736846,12.788421052631591,23.375789473684197,97.42421052631572,Alabama,Jefferson,Birmingham,1990-12-21
3.3147410358565725,0.3353207171314738,6.727091633466135,23.167330677290828,96.57370517928284,Arizona,Maricopa,Buckeye,2020-05-14
6.241176470588238,0.6790382352941177,8.7735294117647,23.48235294117646,97.8838235294118,Montana,Gallatin,West Yellowstone,2008-09-26
3.679310344827587,0.3920879310344827,6.893103448275857,22.86034482758621,95.31724137931027,Ohio,Belmont,Shadyside,2016-04-12
4.0369003690036935,0.4161549815498156,9.57195571955718,23.173431734317333,96.60701107011072,Arizona,Maricopa,Buckeye,2018-10-05
5.725490196078433,0.6064389901823269,7.603085553997189,23.535764375876543,98.10659186535776,Alabama,Jefferson,Birmingham,2006-08-16
12.574279379157442,1.39179600886918,10.13747228381374,23.52771618625278,98.07760532150768,Alabama,Jefferson,Birmingham,2002-10-21
9.76073619631902,1.014417177914111,9.910020449897754,23.596114519427434,98.3435582822087,Alabama,Jefferson,Birmingham,1998-07-25
7.217889908256887,0.7380733944954133,7.912844036697246,23.739678899082577,98.94151376146786,Alabama,Jefferson,Birmingham,2002-06-08
21.008583690987127,2.2632653061224475,11.200859291084848,22.955961331901182,95.68528464017176,Alabama,Jefferson,Birmingham,1990-11-06
4.70469798657718,0.4848422818791947,6.134228187919464,23.102348993288587,96.30872483221482,Pennsylvania,York,York,2012-04-04
3.4185185185185185,0.3608066914498141,7.046468401486984,23.14126394052043,96.48141263940512,Arizona,Maricopa,Buckeye,2018-07-09
3.825174825174828,0.3805524475524476,6.858391608391612,23.561188811188806,98.2202797202798,Pennsylvania,York,York,2014-08-02
17.105603448275854,1.870226537216828,11.469255663430422,23.300970873786408,97.13160733549078,Alabama,Jefferson,Birmingham,2001-12-03
9.866261398176295,0.960320668693009,6.958966565349542,23.615501519756844,98.4316109422493,Arizona,Maricopa,Buckeye,2009-12-05
4.590551181102361,0.4517637795275592,8.496062992125994,23.334645669291355,97.28346456692915,Nevada,Washoe,Reno,2022-01-09
5.801242236024844,0.608332298136646,8.377329192546588,23.42236024844721,97.6319875776397,Arizona,Maricopa,Buckeye,2009-09-18
6.814645308924485,0.723684210526316,10.094965675057216,23.34324942791764,97.30091533180769,Alabama,Jefferson,Birmingham,2002-06-03
16.4990215264188,1.868688845401175,12.76418786692761,23.47455968688846,97.85029354207448,Alabama,Jefferson,Birmingham,1997-01-27
3.9568345323741,0.4068974820143888,6.152877697841722,23.37769784172663,97.44784172661876,Pennsylvania,York,York,2017-08-10
11.373966942148751,1.169111570247934,9.419421487603309,23.725206611570265,98.88016528925633,Alabama,Jefferson,Birmingham,1997-08-02
3.645833333333333,0.3799408695652173,6.22260869565218,23.064347826086948,96.15652173913044,Pennsylvania,York,York,2013-05-21
6.33227848101266,0.7007531645569621,9.208860759493668,23.14556962025318,96.48892405063292,Pennsylvania,York,York,2011-10-13
6.213389121338911,0.6096736401673631,7.834728033472805,23.686192468619247,98.72175732217568,Arizona,Maricopa,Buckeye,2020-12-12
14.699604743083013,1.619090009891197,9.884272997032635,23.410484668644926,97.58061325420366,Alabama,Jefferson,Birmingham,1998-10-15
10.182825484764535,1.0978030513176156,10.43411927877949,23.392510402219123,97.514563106796,Montana,Gallatin,West Yellowstone,2008-01-11
9.42436974789917,0.9374736842105248,7.974736842105272,23.64105263157896,98.5368421052633,Alabama,Jefferson,Birmingham,2000-09-10
3.035714285714286,0.2980475247524751,5.411881188118809,23.42376237623759,97.64158415841584,Arizona,Maricopa,Buckeye,2019-07-07
11.904076738609112,1.2573949579831942,10.424969987995192,23.27851140456183,97.03481392557023,Alabama,Jefferson,Birmingham,2005-01-13
4.975384615384617,0.5334338461538461,9.80153846153846,23.361538461538466,97.3815384615385,Arizona,Maricopa,Buckeye,2009-10-05
9.544329896907216,0.941649484536082,6.752577319587631,23.612371134020638,98.41340206185566,Alabama,Jefferson,Birmingham,1996-07-07
4.05882352941177,0.4069982698961936,6.974048442906568,23.53806228373704,98.114186851211,Pennsylvania,York,York,2012-08-18
4.563888888888887,0.4702388888888891,8.36527777777778,23.776388888888857,99.09444444444443,Alabama,Jefferson,Birmingham,2006-08-12
9.200445434298436,0.960579064587972,8.605790645879738,23.47216035634745,97.8396436525612,Alabama,Jefferson,Birmingham,2001-06-01
7.316883116883119,0.7917935064935067,8.823376623376621,23.366233766233748,97.40129870129878,Alabama,Jefferson,Birmingham,2005-08-26
10.94904458598726,1.1183651804670909,7.622080679405509,23.781316348195325,99.11464968152866,Alabama,Jefferson,Birmingham,1999-05-22
16.96774193548387,1.8198924731182784,11.146236559139805,23.419354838709666,97.61720430107523,Alabama,Jefferson,Birmingham,2002-02-08
21.79446640316205,2.3241106719367592,12.46837944664032,23.38241106719366,97.4644268774703,Alabama,Jefferson,Birmingham,1993-01-06
2.9196787148594376,0.2999759036144576,6.945783132530121,23.66265060240965,98.62650602409644,Arizona,Maricopa,Buckeye,2020-05-09
11.205882352941174,1.2398529411764716,11.89839572192514,23.59491978609628,98.35427807486631,Alabama,Jefferson,Birmingham,2006-12-11
5.209016393442624,0.5472336065573765,11.186475409836063,23.32377049180325,97.23360655737696,Arizona,Maricopa,Buckeye,2020-11-24
23.71905697445972,2.6046214355948902,12.50344149459194,23.449360865290075,97.74532940019668,Alabama,Jefferson,Birmingham,1998-11-25
3.906040268456376,0.4096073825503358,7.917785234899325,23.18624161073825,96.66442953020136,Pennsylvania,York,York,2011-06-17
9.175280898876409,1.0101237345331826,9.902137232845904,23.563554555680536,98.2159730033748,Alabama,Jefferson,Birmingham,2001-05-03
11.522483940042822,1.268342245989304,10.34652406417113,23.411764705882348,97.58502673796788,Alabama,Jefferson,Birmingham,1999-09-28
5.959064327485381,0.6606959064327481,7.590643274853807,23.472222222222253,97.84502923976608,Montana,Gallatin,West Yellowstone,2008-04-14
11.26146788990825,1.1070034443168777,7.556831228473026,23.7256027554535,98.87715269804826,Alabama,Jefferson,Birmingham,1990-04-29
10.550724637681164,1.0295336787564766,7.757512953367857,23.447668393782376,97.72849740932637,Alabama,Jefferson,Birmingham,1995-07-16
4.340067340067338,0.460763025210084,7.319327731092434,22.98319327731093,95.8151260504202,Pennsylvania,York,York,2012-09-04
13.8404255319149,1.507331117021276,13.41888297872342,23.441489361702107,97.71143617021274,Alabama,Jefferson,Birmingham,2006-12-05
5.49446494464945,0.5844585635359114,8.475138121546964,23.139963167587457,96.46961325966852,Arizona,Maricopa,Buckeye,2018-01-26
3.4115523465703954,0.3499367088607599,7.381555153707053,23.616636528028938,98.4394213381554,Pennsylvania,York,York,2017-07-04
3.5155709342560564,0.3796522491349483,7.3477508650519106,23.064013840830413,96.16262975778542,Pennsylvania,York,York,2013-04-23
11.623409669211208,1.2399898218829526,10.65648854961833,23.59287531806615,98.35114503816791,Alabama,Jefferson,Birmingham,2006-01-04
3.215547703180214,0.3138833922261481,5.139575971731446,23.515901060070668,98.0353356890459,Pennsylvania,York,York,2013-05-19
9.526666666666674,1.0536666666666668,9.755555555555562,23.40333333333335,97.55888888888886,Alabama,Jefferson,Birmingham,2001-09-13
6.739240506329113,0.6783531645569613,9.40126582278482,23.755696202531656,99.01139240506328,Alabama,Jefferson,Birmingham,2006-03-12
16.572327044025144,1.7616352201257852,10.114255765199164,23.48427672955976,97.88784067085948,Alabama,Jefferson,Birmingham,1990-03-29
9.146993318485528,0.9545050055617352,9.915461624026692,23.39488320355952,97.52057842046727,Alabama,Jefferson,Birmingham,2003-03-20
12.209745762711869,1.405726405090139,9.87486744432661,23.30646871686108,97.15164369034986,Alabama,Jefferson,Birmingham,1999-04-06
3.200000000000001,0.3495857142857144,8.71428571428571,23.700000000000003,98.75714285714288,Louisiana,Orleans,New Orleans,2022-04-06
29.495708154506428,3.241157556270095,13.68488745980707,23.533762057877844,98.09110396570202,Alabama,Jefferson,Birmingham,1991-02-08
14.67063492063492,1.6267857142857145,12.817460317460316,23.505952380952383,97.97321428571428,Alabama,Jefferson,Birmingham,1999-03-05
5.486301369863016,0.5399777397260274,8.236301369863012,23.42808219178081,97.65582191780824,Arizona,Maricopa,Buckeye,2016-12-25
4.529166666666666,0.4686597077244255,7.960334029227551,22.85386221294361,95.27974947807932,Arizona,Maricopa,Buckeye,2021-03-01
7.82258064516129,0.7657677419354837,9.796774193548394,23.62419354838707,98.483870967742,Pennsylvania,York,York,2012-11-25
18.10496183206107,2.0407442748091595,13.275763358778647,23.45896946564886,97.7872137404579,Alabama,Jefferson,Birmingham,1996-02-20
6.108196721311474,0.6435508196721308,7.481967213114745,23.011475409836063,95.93606557377048,Pennsylvania,York,York,2013-02-26
5.7147239263803655,0.6023435582822081,8.809815950920253,23.414110429447877,97.601226993865,Montana,Gallatin,West Yellowstone,2010-03-04
22.915686274509817,2.2441176470588284,9.294117647058831,23.741176470588204,98.94215686274516,Alabama,Jefferson,Birmingham,1992-10-24
3.642857142857144,0.3609075630252101,5.262605042016805,23.571428571428587,98.25630252100842,Arizona,Maricopa,Buckeye,2021-06-13
6.0411522633744825,0.5894866529774129,6.334702258726904,22.55852156057496,94.0431211498974,Arizona,Maricopa,Buckeye,2020-11-17
10.672839506172837,1.1027777777777783,9.795267489711923,23.627572016460928,98.4722222222222,Alabama,Jefferson,Birmingham,1996-09-02
3.816053511705688,0.4055226130653269,7.825795644891119,23.17922948073702,96.63484087102168,Pennsylvania,York,York,2011-06-06
13.6020618556701,1.4422084623323024,10.319917440660468,23.51702786377708,98.01341589267284,Alabama,Jefferson,Birmingham,1993-07-02
10.424929178470244,1.0485424929178468,7.213881019830024,23.460339943342767,97.78895184135985,Montana,Gallatin,West Yellowstone,2008-12-12
4.293548387096772,0.4479379032258064,8.417741935483877,23.520967741935497,98.04032258064512,Oregon,Multnomah,Portland,2009-07-24
20.650197628458503,2.171837944664029,13.506916996047432,23.618577075098788,98.43280632411071,Alabama,Jefferson,Birmingham,1993-11-26
5.286118980169971,0.5365530410183877,8.121640735502119,23.46817538896746,97.80763790664784,Alabama,Jefferson,Birmingham,2007-09-01
19.349609375,2.101665034280116,11.135161606268358,23.639569049951024,98.5230166503428,Alabama,Jefferson,Birmingham,1994-02-11
4.255230125523012,0.4261002087682672,6.951983298538622,23.02087682672232,95.97703549060545,Arizona,Maricopa,Buckeye,2021-07-27
4.5666666666666655,0.484533333333334,9.312962962962962,23.468518518518493,97.82962962962948,Pennsylvania,York,York,2017-09-29
3.6334519572953736,0.3812811387900353,7.494661921708184,22.779359430605,94.97864768683286,Ohio,Belmont,Shadyside,2016-07-26
5.830324909747293,0.6053249097472918,8.599277978339343,22.989169675090253,95.84115523465702,Pennsylvania,York,York,2017-10-18
20.01882845188284,1.9971757322175725,10.232217573221751,23.59518828451885,98.33682008368204,Alabama,Jefferson,Birmingham,1991-11-10
3.612244897959183,0.3530272108843536,5.163265306122454,23.65816326530613,98.61394557823137,Pennsylvania,York,York,2012-08-04
12.61204819277107,1.3270793269230785,10.965144230769209,23.38341346153848,97.46875,Alabama,Jefferson,Birmingham,2004-11-24
9.341597796143246,0.9978358620689648,10.155862068965511,23.39586206896553,97.5227586206896,Montana,Gallatin,West Yellowstone,2008-02-01
3.729957805907173,0.3683417721518988,5.827004219409282,22.831223628691983,95.17721518987328,Arizona,Maricopa,Buckeye,2021-09-01
16.473895582329313,1.6016064257028109,9.53413654618475,23.827309236947794,99.30020080321282,Alabama,Jefferson,Birmingham,1992-12-06
7.087939698492463,0.6967788944723612,6.873115577889449,23.755025125628137,99.01256281407042,Alabama,Jefferson,Birmingham,2004-08-08
16.869215291750503,1.8364551863041292,10.218529707955696,23.369587109768357,97.41188318227591,Alabama,Jefferson,Birmingham,1996-10-16
6.215753424657535,0.6415034246575344,10.032534246575343,23.083904109589064,96.2380136986302,Arizona,Maricopa,Buckeye,2016-12-05
13.408033826638476,1.5288583509513745,11.632135306553913,23.42494714587741,97.6448202959831,Alabama,Jefferson,Birmingham,1999-04-16
23.51881188118812,2.607234886025766,13.009910802775018,23.328047571853308,97.23785926660052,Alabama,Jefferson,Birmingham,1993-01-04
5.716332378223496,0.6016470588235302,7.56241032998565,23.490674318507917,97.92109038737452,Alabama,Jefferson,Birmingham,2007-04-09
7.076219512195122,0.7372698170731703,9.53658536585366,23.274390243902456,97.01829268292684,Montana,Gallatin,West Yellowstone,2010-01-29
20.804301075268818,2.1232258064516105,11.501075268817198,23.86451612903226,99.45268817204298,Alabama,Jefferson,Birmingham,1991-02-23
3.785977859778599,0.3935966850828732,7.740331491712703,23.154696132596676,96.52854511970536,Arizona,Maricopa,Buckeye,2018-09-04
8.952076677316295,0.9248562300319492,11.1629392971246,23.626198083067084,98.4776357827476,Pennsylvania,York,York,2011-12-24
12.343621399176962,1.3567901234567912,11.39917695473251,23.54218106995884,98.12962962962972,Alabama,Jefferson,Birmingham,1995-05-02
15.328712871287143,1.671386138613861,11.90891089108912,23.62376237623764,98.46435643564348,Alabama,Jefferson,Birmingham,1999-02-19
12.334012219959272,1.4108961303462335,10.18126272912424,23.59979633401223,98.367617107943,Alabama,Jefferson,Birmingham,1996-04-18
5.358381502890175,0.5431358381502884,7.286127167630058,23.33670520231213,97.28179190751445,Alabama,Jefferson,Fairfield,2007-06-27
5.742028985507246,0.5951695652173911,7.208695652173911,23.35797101449271,97.36666666666672,Alabama,Jefferson,Fairfield,2007-06-26
14.174418604651166,1.4388824214202574,9.107101280558789,23.813736903375972,99.24330616996498,Alabama,Jefferson,Birmingham,1990-07-28
4.183279742765273,0.4234246794871795,6.666666666666662,23.094551282051285,96.27884615384612,Oregon,Multnomah,Portland,2009-05-13
8.941320293398535,0.977849633251832,9.206601466992655,23.396088019559883,97.52444987775056,Alabama,Jefferson,Birmingham,2005-10-11
12.266203703703695,1.3330243337195835,11.144843568945538,23.61297798377753,98.42410196987248,Alabama,Jefferson,Birmingham,2004-02-13
12.80178173719376,1.3390868596881949,10.390868596881951,23.06792873051225,96.15478841870824,Alabama,Jefferson,Birmingham,1991-06-13
23.800399201596814,2.6371884346959167,10.732801595214347,23.28215353938182,97.05383848454647,Alabama,Jefferson,Birmingham,1992-02-19
