air/pm25_speciation_daily_summary.o3_AQI,air/pm25_speciation_daily_summary.f0_,air/pm25_speciation_daily_summary.f1_,air/pm25_speciation_daily_summary.f2_,air/pm25_speciation_daily_summary.f3_,air/pm25_speciation_daily_summary.f4_,air/pm25_speciation_daily_summary.f5_,air/pm25_speciation_daily_summary.f6_,Day
,88.88172820209907,0.0180931887049316,1.0283255017346622,99.9961793509289,Michigan,Wayne,Detroit,2010-07-31
,84.19977323210992,0.0165478390986709,1.0239415544406305,99.99876771410968,Ohio,Columbiana,East Liverpool,2011-11-05
,0.1565008789386403,0.0,1.0,100.0,Alabama,Lawrence,Moulton,1993-06-05
,92.59906614861404,0.0302055145176625,1.048343450596064,99.9985372632195,Illinois,Cook,Chicago,2010-09-26
,263.42768734656033,1.3809523809523812,3.1238095238095247,99.96031746031748,Maine,Hancock,Not in a city,2016-01-17
,239.7188031914893,1.4547872340425532,4.175531914893616,99.61702127659574,Maine,Hancock,Not in a city,2020-06-04
,127.12278560360052,0.0032945052359101,1.0108248029179885,100.0,California,Trinity,Not in a city,2002-02-10
,266.4739101178782,0.2573673870333989,1.62770137524558,99.98428290766208,Maine,Hancock,Not in a city,2011-03-12
,276.04449738853515,0.0229299363057325,1.05859872611465,100.0,Washington,King,Seattle,2001-11-25
,250.3279341317365,1.2904191616766465,3.410179640718564,99.87724550898204,Maine,Hancock,Not in a city,2019-12-13
,223.90207213872836,0.8959537572254337,2.849710982658959,99.8709055876686,Maine,Hancock,Not in a city,2018-03-31
,0.1787567040358746,0.0,1.0,100.0,District Of Columbia,District of Columbia,Washington,1991-10-19
,83.15291542245737,0.015692590888173,1.0319374137137574,99.9857340082835,Nevada,Clark,Sunrise Manor,2013-03-17
,100.21608072672578,0.0181305247319917,1.033214218544293,99.99789354899384,Michigan,Wayne,Detroit,2006-05-23
,229.2976439462977,1.4597233523189588,1.629780309194467,99.97314890154595,New York,Bronx,New York,2005-10-06
,284.15753403041816,0.7490494296577946,2.073510773130546,99.22433460076049,Texas,Harris,Deer Park,2014-01-13
,208.778483426318,0.0086742237555446,1.0,100.0,California,Fresno,Not in a city,2000-03-01
,285.2397156157476,0.5582990397805212,2.226337448559672,99.6652949245542,Illinois,Cook,Chicago,2014-09-15
,0.1574607450980393,0.0,1.0,100.0,Alaska,Denali ,Not in a city,1993-12-18
,287.2253083923154,0.3387259858442872,1.733063700707786,99.95955510616784,Illinois,Cook,Chicago,2010-03-05
,87.7704942747626,0.0150274414147573,1.0338879693353067,99.99516508406673,Michigan,Lenawee,Tecumseh,2009-10-16
,279.5959950682057,0.4386149003147954,1.842602308499476,99.99160545645331,Illinois,Cook,Chicago,2005-07-08
,259.36769368367345,0.4469387755102041,1.8612244897959185,99.8734693877551,Illinois,Cook,Chicago,2006-04-04
,91.28305619385416,0.013357325766489,1.021247145131151,99.99570904560876,Illinois,Cook,Chicago,2005-01-28
,48.42511327696045,0.0283634157439708,1.0733353556802656,99.99719399362964,Maine,Hancock,Not in a city,2018-03-24
,240.25986449864504,1.6639566395663958,4.428184281842818,100.0,California,Orange,Anaheim,2021-08-28
,279.19834693081765,0.7345911949685534,2.191194968553458,99.4930817610063,Illinois,Cook,Chicago,2015-07-10
,0.2019289405405408,0.0,1.0,100.0,Arizona,Mohave,Not in a city,1992-06-17
